,vv,hv,vh,hh,corr,time,xtilt,atilt,code,shifts,range_shift,npeaks
587,"[2.73483509e-07 2.11395566e-07 2.46525685e-07 4.02075351e-07
 5.80323385e-07 6.45057020e-07 5.83055469e-07 5.13521880e-07
 5.25169592e-07 5.86739084e-07 6.48906283e-07 7.34020986e-07
 8.49813497e-07 8.95710269e-07 7.60424514e-07 4.79825898e-07
 2.13834717e-07 8.32230390e-08 9.38665860e-08 2.16837043e-07
 4.95738072e-07 1.05258232e-06 2.03891585e-06 3.92987099e-06
 8.62967203e-06 2.06077817e-05 4.53746788e-05 8.38327442e-05
 1.27014032e-04 1.59312090e-04 1.70841192e-04 1.67009994e-04
 1.63427164e-04 1.71521764e-04 1.98685659e-04 2.86981569e-04
 5.80106793e-04 1.33793837e-03 2.78283324e-03 4.79189891e-03
 6.71421993e-03 7.65215820e-03 7.12643621e-03 5.50695851e-03
 3.69172554e-03 2.32945757e-03 1.43454258e-03 7.46639557e-04
 2.53143358e-04 1.76518317e-04 5.41610899e-04 9.98402312e-04
 1.14911449e-03 9.23626391e-04 5.53525505e-04 2.70893570e-04
 1.31653480e-04 7.69013693e-05 4.56718550e-05 1.63007597e-05
 2.83017207e-05 2.12906636e-04 7.47728419e-04 1.68972485e-03
 2.80532197e-03 3.59842185e-03 3.61107858e-03 2.80117026e-03
 1.63517448e-03 7.35690517e-04 3.86709516e-04 3.92080262e-04
 3.96144685e-04 2.59066445e-04 9.05989911e-05 1.86954925e-05
 3.87643173e-05 7.42044533e-05 8.65153697e-05 8.76117658e-05
 9.04367782e-05 8.86929121e-05 7.43990394e-05 5.13153566e-05
 2.92454212e-05 1.45656269e-05 8.26585452e-06 8.55433494e-06
 1.22263744e-05 1.48108706e-05 1.28631530e-05 7.36978102e-06
 2.91317200e-06 2.44236250e-06 4.63021590e-06 6.88188139e-06
 8.44857251e-06 9.52495805e-06 9.73154707e-06 9.19077040e-06
 9.53510396e-06 1.22674318e-05 1.69059982e-05 2.17182326e-05
 2.56051479e-05 2.84176348e-05 2.98601864e-05 2.89894245e-05
 2.50837267e-05 1.88245984e-05 1.23508003e-05 7.84812111e-06
 5.91862509e-06 5.40370557e-06 4.81382718e-06 3.72849248e-06
 2.75590953e-06 2.45870227e-06 2.64135633e-06 2.63407250e-06
 2.02854431e-06 1.04068064e-06 2.40928277e-07 3.60112855e-08
 4.18987137e-07 1.11081613e-06 1.81644502e-06 2.34536225e-06
 2.60527623e-06 2.56676104e-06 2.23721784e-06 1.67155721e-06
 1.02235608e-06 5.33310304e-07 3.98160588e-07 5.99278320e-07
 9.19675894e-07 1.13171170e-06 1.16407884e-06 1.09897537e-06
 1.04696270e-06 1.03771530e-06 1.00608553e-06 8.63816257e-07
 5.94675136e-07 2.91874119e-07 9.32918101e-08 6.84607844e-08
 1.73778594e-07 3.18515485e-07 4.50457266e-07 5.58560470e-07
 6.18177366e-07 5.82913402e-07 4.43286263e-07 2.60887958e-07
 1.18131883e-07 4.54805747e-08 1.64712335e-08 2.27824318e-09
 5.05741812e-09 3.97063828e-08 1.11389337e-07 2.20780288e-07
 3.65825026e-07 5.18374925e-07 6.18261574e-07 6.19340799e-07
 5.36790462e-07 4.27244113e-07 3.29544216e-07 2.52565779e-07
 2.15941352e-07 2.59579653e-07 3.89719411e-07 5.40306598e-07
 6.17919826e-07 5.82260858e-07 4.69486855e-07 3.46331730e-07
 2.58856815e-07 2.18060259e-07 2.09153495e-07 2.05259176e-07
 1.86885452e-07 1.60342976e-07 1.50447526e-07 1.65830572e-07
 1.78161416e-07 1.49366910e-07 7.95798336e-08 1.57130025e-08
 7.04881495e-09 5.94228216e-08 1.36602671e-07 1.96998417e-07
 2.20772324e-07 2.09665922e-07 1.76708444e-07 1.40135941e-07
 1.17086263e-07 1.13606079e-07 1.20153420e-07 1.20040653e-07
 1.03961989e-07 7.74774157e-08 5.64138273e-08 5.61501779e-08
 8.32814028e-08 1.32833604e-07 1.91360939e-07 2.48585725e-07
 3.13735163e-07 4.15697358e-07 5.72166003e-07 7.57827625e-07
 9.24508730e-07 1.06451875e-06 1.22789374e-06 1.44074727e-06
 1.61288435e-06 1.57519506e-06 1.24405075e-06]",0.0009833093781503638,0.0007055339554629263,0.6839468183432496,0.9590584620148679,1696340021.857732,0.35250917077064514,-0.2522643208503723,587kuka_stare_decon_Ku-Scat20231003-132908.nc,41.0,1.6125439453125,3
588,"[4.79386479e-07 5.85900996e-07 8.09978820e-07 1.01331351e-06
 9.87621282e-07 7.02294076e-07 3.92642189e-07 3.11589638e-07
 4.68200623e-07 7.13015605e-07 9.80643314e-07 1.27490559e-06
 1.47364300e-06 1.36486530e-06 9.16279823e-07 3.70939218e-07
 3.59373823e-08 5.85064955e-08 4.16008180e-07 1.04599382e-06
 1.96320687e-06 3.32421106e-06 5.64557161e-06 1.07462626e-05
 2.36210804e-05 5.31384340e-05 1.07171968e-04 1.81703750e-04
 2.54218663e-04 2.95139714e-04 2.93799856e-04 2.72605514e-04
 2.68302497e-04 3.00513181e-04 3.89586556e-04 6.68954914e-04
 1.51547833e-03 3.46133174e-03 6.70822213e-03 1.05192786e-02
 1.32239548e-02 1.32470362e-02 1.04373896e-02 6.32325338e-03
 2.87877700e-03 1.03446678e-03 4.13336603e-04 2.58820000e-04
 2.47687244e-04 4.05933185e-04 6.55831762e-04 7.64099413e-04
 6.28907411e-04 3.79517430e-04 1.85270969e-04 9.95704663e-05
 9.21093632e-05 1.15316938e-04 1.13548202e-04 7.41141631e-05
 1.52365190e-04 7.06958586e-04 2.08236410e-03 4.20476168e-03
 6.32111415e-03 7.27308193e-03 6.32838558e-03 3.92506154e-03
 1.48188782e-03 2.60399723e-04 3.68200509e-04 9.24263189e-04
 1.09275739e-03 7.79070591e-04 3.86631843e-04 2.02008158e-04
 1.82132548e-04 1.80946326e-04 1.57500742e-04 1.47405647e-04
 1.59694972e-04 1.64234261e-04 1.40116411e-04 9.69377274e-05
 5.63010508e-05 3.04373660e-05 1.86434892e-05 1.47417053e-05
 1.30155649e-05 9.90883459e-06 5.37743405e-06 3.20358609e-06
 6.57579547e-06 1.29795658e-05 1.63669124e-05 1.42632008e-05
 9.70652229e-06 6.30699501e-06 4.56712999e-06 3.52660871e-06
 3.22419267e-06 4.29593105e-06 6.82310051e-06 1.08181670e-05
 1.68478525e-05 2.47525086e-05 3.18498108e-05 3.37627546e-05
 2.81276037e-05 1.74046693e-05 7.25255318e-06 1.79663009e-06
 7.80890692e-07 1.26092798e-06 1.16729174e-06 6.15975839e-07
 4.84522332e-07 9.40595473e-07 1.53965495e-06 1.94870741e-06
 2.10723295e-06 2.01913507e-06 1.75373483e-06 1.54608226e-06
 1.67904106e-06 2.25831987e-06 3.14515826e-06 4.05787677e-06
 4.70534554e-06 4.88967797e-06 4.58520550e-06 3.98300887e-06
 3.44611804e-06 3.32958617e-06 3.73519758e-06 4.39732036e-06
 4.84205495e-06 4.72677808e-06 4.09173488e-06 3.31667406e-06
 2.80866451e-06 2.66648493e-06 2.60997373e-06 2.25858874e-06
 1.51478163e-06 6.72472366e-07 1.34026236e-07 3.96849474e-08
 1.99795645e-07 3.53466634e-07 4.13704229e-07 4.42394764e-07
 4.71957489e-07 4.44780514e-07 3.20690994e-07 1.61805134e-07
 6.61752537e-08 5.36578323e-08 6.47660301e-08 5.72309585e-08
 5.23591047e-08 8.12236356e-08 1.38611230e-07 2.19942628e-07
 3.59720613e-07 5.79876904e-07 8.14137809e-07 9.33151727e-07
 8.53351046e-07 6.02409801e-07 2.93375515e-07 6.37940165e-08
 1.30319534e-08 1.36984064e-07 3.13941811e-07 3.98008836e-07
 3.45143674e-07 2.28650294e-07 1.37520857e-07 9.71386481e-08
 8.96749058e-08 1.00852499e-07 1.17811326e-07 1.14628984e-07
 8.01268510e-08 4.95861008e-08 7.35773787e-08 1.50378065e-07
 2.14139322e-07 2.01982046e-07 1.19405503e-07 3.12013892e-08
 2.10070619e-09 5.72552212e-08 1.82710525e-07 3.36207615e-07
 4.56830152e-07 4.91310406e-07 4.31022302e-07 3.19726503e-07
 2.16607246e-07 1.52499809e-07 1.21020145e-07 1.00751932e-07
 7.72142990e-08 4.87455465e-08 2.22911165e-08 8.53663102e-09
 2.07074391e-08 7.68928696e-08 2.02163816e-07 4.25897421e-07
 7.67952735e-07 1.20621507e-06 1.64114253e-06 1.91477266e-06
 1.92271251e-06 1.73776482e-06 1.58059693e-06 1.60220749e-06
 1.69247940e-06 1.56770295e-06 1.09229149e-06]",0.001722805949227762,0.0012680368747075114,1.1039562153681142,0.4321683950729097,1696340022.3218167,0.26438188552856445,0.19938798248767853,588kuka_stare_decon_Ku-Scat20231003-132908.nc,41.0,1.6125439453125,4
589,"[3.16773553e-07 3.11615484e-07 3.05617531e-07 3.56211392e-07
 4.69461509e-07 5.75265701e-07 5.99582481e-07 5.44718593e-07
 4.79235160e-07 4.69759606e-07 5.43432092e-07 6.86076807e-07
 8.43602691e-07 9.50576848e-07 9.89022479e-07 9.98879350e-07
 1.01730779e-06 1.04350719e-06 1.07242320e-06 1.11261363e-06
 1.15093367e-06 1.16314236e-06 1.25398020e-06 1.82081044e-06
 3.44277509e-06 6.32889225e-06 9.74786851e-06 1.21878744e-05
 1.23225334e-05 1.00376357e-05 6.81055599e-06 4.84030684e-06
 4.76588648e-06 4.51135849e-06 2.79658288e-06 3.34434337e-06
 1.00841657e-05 1.92701966e-05 3.29470669e-05 9.03923638e-05
 2.58964191e-04 5.48826125e-04 8.36264243e-04 9.26852868e-04
 7.35679728e-04 3.85440191e-04 9.76673874e-05 5.91251479e-06
 9.86970812e-05 3.04245400e-04 5.62411258e-04 8.12606164e-04
 9.78302710e-04 1.00723662e-03 9.09943744e-04 7.37309719e-04
 5.34066759e-04 3.30354027e-04 1.64112812e-04 9.00863281e-05
 1.72401777e-04 4.88026609e-04 1.13175833e-03 2.17438998e-03
 3.56047508e-03 5.01520596e-03 6.07031367e-03 6.26161005e-03
 5.41611138e-03 3.82359370e-03 2.10989571e-03 8.55612261e-04
 2.58803798e-04 1.23624722e-04 1.35519949e-04 1.18435087e-04
 6.53210453e-05 2.16789482e-05 4.94631885e-06 7.61923481e-06
 1.78513788e-05 2.34876332e-05 1.77108512e-05 6.84241684e-06
 2.34775823e-06 5.74185222e-06 9.20648923e-06 8.01196263e-06
 4.53296494e-06 2.10463923e-06 1.34331736e-06 1.67716090e-06
 2.25600792e-06 1.98834627e-06 1.33008180e-06 3.05963504e-06
 9.08302720e-06 1.71134918e-05 2.22575364e-05 2.17672989e-05
 1.72118395e-05 1.21039637e-05 8.39431290e-06 5.78365579e-06
 3.94728051e-06 4.31431939e-06 8.82765703e-06 1.70777858e-05
 2.53982613e-05 2.92530864e-05 2.65911578e-05 1.90852420e-05
 1.05097360e-05 4.03855468e-06 7.63587269e-07 1.59022253e-07
 1.25522053e-06 3.09641956e-06 4.63061530e-06 5.01644352e-06
 4.24617691e-06 3.07238149e-06 2.16403035e-06 1.57444846e-06
 1.07521933e-06 7.10013252e-07 8.75371975e-07 2.02176198e-06
 4.36098929e-06 7.68848020e-06 1.12985855e-05 1.40940019e-05
 1.49932558e-05 1.35101638e-05 1.01283524e-05 6.11241670e-06
 2.80262901e-06 9.09987010e-07 3.28441261e-07 4.80990206e-07
 7.93826182e-07 9.53431724e-07 9.11664826e-07 7.65387582e-07
 6.16629401e-07 4.87370819e-07 3.38856815e-07 1.61185913e-07
 2.28951856e-08 2.01614243e-08 1.89048631e-07 4.80373678e-07
 8.12484170e-07 1.13317250e-06 1.42565174e-06 1.65865828e-06
 1.74457921e-06 1.57818721e-06 1.14894149e-06 6.12194385e-07
 2.13375129e-07 1.13989702e-07 2.87083347e-07 5.73756372e-07
 8.21458268e-07 9.70831764e-07 1.04857329e-06 1.11209163e-06
 1.19480150e-06 1.27327892e-06 1.27282924e-06 1.12042656e-06
 8.14955811e-07 4.52078708e-07 1.69669342e-07 5.44961070e-08
 9.07707900e-08 1.88812040e-07 2.56611785e-07 2.51143691e-07
 1.83279269e-07 9.37442775e-08 2.57197451e-08 5.52415766e-09
 3.39272194e-08 8.96493994e-08 1.42614341e-07 1.68338702e-07
 1.55909467e-07 1.09992667e-07 5.10432447e-08 1.24479511e-08
 2.84292630e-08 1.12917681e-07 2.42888995e-07 3.63685248e-07
 4.19250956e-07 3.87500539e-07 2.92950296e-07 1.86613687e-07
 1.11182706e-07 7.96202476e-08 7.90135590e-08 8.87684942e-08
 9.54257953e-08 9.61015452e-08 9.37748190e-08 9.10116784e-08
 8.66308426e-08 7.68597487e-08 5.95241297e-08 3.73895025e-08
 1.75910325e-08 8.32402853e-09 1.64833257e-08 4.66599722e-08
 9.76670600e-08 1.56393160e-07 1.97929118e-07 1.99997217e-07
 1.62368014e-07 1.08997922e-07 6.67212615e-08]",0.0035948423337957077,0.002161003471256209,0.4476345431619635,0.5835604155873033,1696340022.7870073,0.26438188552856445,0.19938798248767853,589kuka_stare_decon_Ku-Scat20231003-132908.nc,43.0,1.627802734375,3
590,"[6.65401072e-07 5.83042531e-07 6.03639471e-07 6.37134428e-07
 5.71123721e-07 3.65656594e-07 1.23345693e-07 3.14214082e-08
 1.92386116e-07 5.31421812e-07 9.09819303e-07 1.29880241e-06
 1.77300924e-06 2.33540973e-06 2.81914803e-06 2.99776535e-06
 2.76543491e-06 2.19308326e-06 1.45553933e-06 7.57576887e-07
 2.74567086e-07 4.77655925e-08 2.20579775e-08 4.82440433e-07
 2.48395042e-06 7.38168277e-06 1.54553585e-05 2.49035238e-05
 3.22809949e-05 3.42270934e-05 2.98033311e-05 2.25872447e-05
 2.04372123e-05 3.10409050e-05 6.04814836e-05 1.37543368e-04
 3.74075328e-04 9.98069720e-04 2.23017531e-03 3.98257964e-03
 5.64506777e-03 6.33190553e-03 5.56133716e-03 3.75083530e-03
 1.93368979e-03 9.06122022e-04 6.73852858e-04 7.10130311e-04
 6.03542680e-04 3.50817576e-04 1.35502839e-04 3.62628075e-05
 6.82685461e-06 7.87054148e-06 4.11671806e-05 8.32263342e-05
 8.16067535e-05 6.24361107e-05 2.30983690e-04 9.39270143e-04
 2.49264062e-03 4.86332812e-03 7.48101075e-03 9.34290675e-03
 9.54272292e-03 7.91805036e-03 5.24666974e-03 2.72657577e-03
 1.15953151e-03 5.59240561e-04 4.41343175e-04 3.72391399e-04
 2.32170709e-04 9.50446089e-05 2.32585303e-05 4.43078305e-06
 3.22712543e-06 3.41545659e-06 4.53832127e-06 8.62150362e-06
 1.66116054e-05 2.71817505e-05 3.52459625e-05 3.50792988e-05
 2.59293552e-05 1.31881762e-05 3.93571927e-06 1.53533451e-06
 3.76218809e-06 5.69919217e-06 4.81430756e-06 3.25129462e-06
 4.85004922e-06 1.03423769e-05 1.63149937e-05 1.88355994e-05
 1.71761536e-05 1.36156117e-05 1.04163456e-05 7.93283127e-06
 5.50871989e-06 3.20075347e-06 1.99802058e-06 2.62850864e-06
 4.62549549e-06 6.58354641e-06 7.15625739e-06 5.92372985e-06
 3.58029534e-06 1.36760486e-06 2.15089700e-07 2.99194971e-07
 1.22537032e-06 2.36127296e-06 3.02442553e-06 2.81066089e-06
 2.06678757e-06 1.76990029e-06 2.51741252e-06 3.69349237e-06
 3.97839583e-06 2.75268267e-06 8.57932361e-07 3.94659366e-08
 1.81075164e-06 6.67091652e-06 1.38742564e-05 2.15640755e-05
 2.72694745e-05 2.88367816e-05 2.55080524e-05 1.84793545e-05
 1.04095649e-05 4.04965977e-06 8.64231352e-07 5.50944604e-07
 1.65781647e-06 2.69587903e-06 2.93084120e-06 2.46857947e-06
 1.82556872e-06 1.43049332e-06 1.37891677e-06 1.49081788e-06
 1.52576612e-06 1.36989094e-06 1.08604866e-06 8.34312410e-07
 7.48782038e-07 8.60193779e-07 1.09761227e-06 1.34099205e-06
 1.47677735e-06 1.43222062e-06 1.19397454e-06 8.20586972e-07
 4.39532735e-07 2.08702134e-07 2.44344681e-07 5.55377516e-07
 1.03157124e-06 1.49623291e-06 1.79378636e-06 1.87225312e-06
 1.82053691e-06 1.81899095e-06 2.00235412e-06 2.32625724e-06
 2.56869045e-06 2.49256124e-06 2.03319355e-06 1.34516976e-06
 6.83256105e-07 2.37231682e-07 4.73544563e-08 3.16570141e-08
 7.32981931e-08 9.60910307e-08 8.48728151e-08 5.77772211e-08
 3.28749776e-08 1.97502097e-08 2.61392588e-08 5.54132328e-08
 9.56840496e-08 1.21555799e-07 1.14528774e-07 8.28236225e-08
 6.16387451e-08 9.53259775e-08 2.13845241e-07 4.11002779e-07
 6.32067382e-07 7.87592240e-07 8.01771469e-07 6.67218794e-07
 4.55345933e-07 2.65245572e-07 1.55642861e-07 1.20312933e-07
 1.18077562e-07 1.16163046e-07 1.07583522e-07 1.01758466e-07
 1.09603379e-07 1.34943519e-07 1.70193844e-07 1.95209218e-07
 1.84891774e-07 1.28357676e-07 4.99946092e-08 1.26409833e-08
 8.79342785e-08 3.02126751e-07 5.94616177e-07 8.33987360e-07
 9.01441983e-07 7.88618837e-07 6.21670382e-07 5.68619786e-07
 6.93768788e-07 8.91212541e-07 9.71406833e-07]",0.0010392016513306559,0.0008278156306149972,0.8532826461277553,0.7910516991695626,1696340023.2520046,0.18727050721645355,-0.1200733631849289,590kuka_stare_decon_Ku-Scat20231003-132908.nc,41.0,1.6125439453125,3
591,"[5.21866456e-07 4.53224059e-07 5.56894229e-07 7.85615051e-07
 9.62624465e-07 9.77447892e-07 9.61612570e-07 1.14177047e-06
 1.52740626e-06 1.89084937e-06 2.07182972e-06 2.13086618e-06
 2.13886052e-06 1.98550592e-06 1.52951276e-06 8.59572957e-07
 3.06085985e-07 2.29562087e-07 8.32616883e-07 2.07879398e-06
 3.65710893e-06 5.07857432e-06 6.20331822e-06 8.23475243e-06
 1.42805717e-05 2.79499210e-05 4.97968970e-05 7.45541848e-05
 9.34571532e-05 1.02015712e-04 1.06761879e-04 1.22373937e-04
 1.57905617e-04 2.06606237e-04 2.71528767e-04 4.53430482e-04
 1.05742524e-03 2.56362274e-03 5.31356955e-03 9.03026533e-03
 1.26278423e-02 1.47017453e-02 1.44662510e-02 1.23249351e-02
 9.49510757e-03 7.04083615e-03 5.25407902e-03 3.86189717e-03
 2.61559143e-03 1.55057260e-03 7.90805209e-04 3.30415934e-04
 8.12614218e-05 6.36767815e-06 9.54446617e-05 2.73946212e-04
 4.61133162e-04 7.08925949e-04 1.16015496e-03 1.82428641e-03
 2.50575897e-03 3.07175239e-03 3.73393792e-03 4.86460846e-03
 6.41428573e-03 7.62481232e-03 7.54626289e-03 5.93330504e-03
 3.54811546e-03 1.51170377e-03 4.13329869e-04 7.69785181e-05
 3.27680595e-05 1.21637467e-05 7.80842940e-07 2.80636434e-05
 6.12234889e-05 6.27510271e-05 4.36480759e-05 3.51757025e-05
 4.63529369e-05 6.38148410e-05 7.40513579e-05 7.38404065e-05
 6.65029470e-05 5.64723941e-05 4.70908119e-05 3.99941452e-05
 3.49997585e-05 3.07606306e-05 2.59579762e-05 2.01323183e-05
 1.37770852e-05 8.06273274e-06 4.26490103e-06 2.81427700e-06
 2.85231485e-06 3.19256331e-06 3.66057465e-06 4.99653796e-06
 7.55757963e-06 1.07620423e-05 1.40192234e-05 1.78602427e-05
 2.37647861e-05 3.24848930e-05 4.22004974e-05 4.86167714e-05
 4.78428680e-05 3.98251898e-05 2.87051583e-05 1.93660113e-05
 1.36652792e-05 1.00985584e-05 6.60264591e-06 2.97590384e-06
 5.30705009e-07 5.43655060e-08 7.29536799e-07 1.07514769e-06
 5.57315482e-07 2.55463434e-08 7.14588054e-07 3.06218518e-06
 6.41821821e-06 9.57041538e-06 1.14415642e-05 1.15602624e-05
 1.01924095e-05 8.09800173e-06 6.05727648e-06 4.51012744e-06
 3.52371297e-06 2.96996289e-06 2.68130356e-06 2.50885898e-06
 2.34296391e-06 2.13781544e-06 1.92227572e-06 1.77369823e-06
 1.76256627e-06 1.90019316e-06 2.12379995e-06 2.32906852e-06
 2.42289205e-06 2.35632932e-06 2.12906116e-06 1.78876461e-06
 1.42885124e-06 1.15121578e-06 9.91727542e-07 8.83142519e-07
 7.21734893e-07 4.81069582e-07 2.40606292e-07 9.39060068e-08
 5.15763607e-08 5.18454338e-08 4.59607595e-08 4.28190039e-08
 7.58877529e-08 1.60722884e-07 2.96958584e-07 4.85470931e-07
 7.18468002e-07 9.60957564e-07 1.16118471e-06 1.27595551e-06
 1.27384205e-06 1.12976894e-06 8.51915009e-07 5.19900673e-07
 2.61010127e-07 1.57401829e-07 1.80916784e-07 2.32680456e-07
 2.38989989e-07 1.97519410e-07 1.45718979e-07 1.12319641e-07
 1.03011153e-07 1.10936836e-07 1.26093672e-07 1.42836662e-07
 1.71079448e-07 2.36380558e-07 3.53362999e-07 4.92782062e-07
 5.87217256e-07 5.85266325e-07 5.00455873e-07 3.95928158e-07
 3.20165625e-07 2.69092485e-07 2.12564264e-07 1.40990278e-07
 7.34224703e-08 2.96408077e-08 1.04701667e-08 5.24514488e-09
 6.38635351e-09 1.18574646e-08 1.95490346e-08 2.50466766e-08
 2.46022424e-08 1.83600680e-08 1.05371713e-08 6.25841755e-09
 7.05331592e-09 1.15759524e-08 2.97244553e-08 1.04117476e-07
 3.08669721e-07 6.98514490e-07 1.24123133e-06 1.80996559e-06
 2.27675852e-06 2.62596956e-06 2.95507636e-06 3.33652591e-06
 3.67719292e-06 3.73863849e-06 3.32579079e-06]",0.0004457895049445142,0.000668177491789574,1.2882879608327396,0.4536726804597707,1696340023.717179,0.18727050721645355,-0.1200733631849289,591kuka_stare_decon_Ku-Scat20231003-132908.nc,41.0,1.6125439453125,2
592,"[1.37525475e-06 1.44829870e-06 1.24304331e-06 9.02226414e-07
 6.47638773e-07 6.21029776e-07 9.22008721e-07 1.61074620e-06
 2.55419263e-06 3.47780002e-06 4.34222389e-06 5.41796307e-06
 6.72622462e-06 7.67699170e-06 7.66277075e-06 6.86998283e-06
 6.10443440e-06 5.83460926e-06 5.69252262e-06 4.91544305e-06
 3.12059992e-06 9.13706279e-07 4.95302950e-07 6.08631123e-06
 2.26893640e-05 5.20313348e-05 8.82946939e-05 1.19411159e-04
 1.35834617e-04 1.39662094e-04 1.43132720e-04 1.55404591e-04
 1.81057455e-04 2.73109813e-04 6.40423662e-04 1.67849001e-03
 3.72131875e-03 6.54385131e-03 9.08974505e-03 9.96177132e-03
 8.50009293e-03 5.44679524e-03 2.40954499e-03 5.90489214e-04
 5.44264452e-05 1.24024663e-04 2.18728502e-04 2.03596392e-04
 1.60728804e-04 1.24961939e-04 7.62932061e-05 2.50982708e-05
 1.60729223e-05 8.55103272e-05 2.35357726e-04 4.07520754e-04
 4.65090037e-04 3.33008816e-04 5.49831235e-04 3.10054975e-03
 1.13867839e-02 2.78632529e-02 5.00646150e-02 6.91231609e-02
 7.44517638e-02 6.20964433e-02 3.87618073e-02 1.66949529e-02
 4.18738260e-03 9.73364818e-04 1.72450394e-03 2.18226309e-03
 1.55317371e-03 7.75938899e-04 4.04004834e-04 2.91981096e-04
 2.16794580e-04 1.39083293e-04 7.49998237e-05 2.56820020e-05
 2.12023203e-06 9.53508488e-06 2.59023702e-05 2.94784887e-05
 2.24533863e-05 1.65051425e-05 1.71856122e-05 2.43568613e-05
 3.09424394e-05 2.49606318e-05 8.17550089e-06 7.95318710e-06
 5.38480103e-05 1.39970614e-04 2.21024111e-04 2.50798397e-04
 2.21026726e-04 1.60771059e-04 1.03783563e-04 6.33896177e-05
 3.72479928e-05 2.62861030e-05 4.06124098e-05 8.66249851e-05
 1.51976430e-04 2.06131671e-04 2.19090591e-04 1.83654826e-04
 1.20655356e-04 6.10762893e-05 2.29815775e-05 5.56438943e-06
 3.13513134e-07 1.11922705e-06 4.33973173e-06 6.77818013e-06
 7.68750149e-06 9.58152136e-06 1.40505281e-05 1.83596079e-05
 1.80867811e-05 1.21292309e-05 4.09075620e-06 7.08184061e-10
 5.93681384e-06 2.66027113e-05 6.30485062e-05 1.09128270e-04
 1.50149448e-04 1.68103727e-04 1.52628333e-04 1.09534642e-04
 5.83792003e-05 1.98005086e-05 2.99190215e-06 3.07478537e-06
 8.45470115e-06 1.03061178e-05 7.01208669e-06 2.33765434e-06
 6.11817094e-07 2.92104786e-06 6.71761942e-06 8.58528408e-06
 7.36960247e-06 4.71883923e-06 2.94730263e-06 2.89223240e-06
 3.83872968e-06 4.86000576e-06 5.73779719e-06 6.79816838e-06
 8.25588738e-06 9.73901557e-06 1.03629249e-05 9.46035294e-06
 7.43220445e-06 5.71278046e-06 5.61405994e-06 7.15674180e-06
 9.08018883e-06 9.93236426e-06 9.20651853e-06 7.74754713e-06
 7.24054195e-06 8.96027261e-06 1.25046300e-05 1.56986261e-05
 1.61390077e-05 1.31563061e-05 8.30617569e-06 3.95844827e-06
 1.48652535e-06 7.07581988e-07 6.70600965e-07 6.55445099e-07
 4.99079895e-07 3.27408767e-07 2.31141892e-07 1.88582744e-07
 1.66804777e-07 2.11086429e-07 4.19275264e-07 8.26303249e-07
 1.30507631e-06 1.59244754e-06 1.46461070e-06 9.52740427e-07
 4.09115502e-07 3.11249739e-07 9.08314198e-07 1.98750380e-06
 2.97854017e-06 3.34092721e-06 2.93049771e-06 2.05407657e-06
 1.19245409e-06 6.53692040e-07 4.44528886e-07 4.04424409e-07
 4.02979989e-07 4.09776757e-07 4.44395270e-07 5.26717949e-07
 6.65212683e-07 8.28428956e-07 9.06632513e-07 7.64468255e-07
 4.03239957e-07 5.95723208e-08 6.03125858e-08 5.20669053e-07
 1.20075532e-06 1.69553461e-06 1.76263505e-06 1.45844414e-06
 1.01052966e-06 6.30055210e-07 4.24149425e-07 3.80063889e-07
 3.81312998e-07 3.00203746e-07 1.32754122e-07]",0.0051688171058860005,0.0026226127591359298,4.1359850209718765,0.18469271302012585,1696340024.1820984,-0.11015912145376205,-0.5607100129127502,592kuka_stare_decon_Ku-Scat20231003-132908.nc,39.0,1.59728515625,3
