,hh,vv,hv,vh
0,0.020947300374781458,0.023877827571375496,0.02373493442355877,0.02374730268319742
1,0.014061296236794928,0.020988218921101393,0.02085698124875253,0.0208678734516635
2,0.006918774002497384,0.014089631020497168,0.013988445875696661,0.013995783428120731
3,0.002260771854446861,0.006933680735761312,0.006869574013294866,0.0068731926820304505
4,0.0003799521516182048,0.002266406108439491,0.0022354103483591186,0.0022366624596991984
5,3.651275159585964e-05,0.00038130708356709465,0.00037336629049397466,0.0003738475505578493
6,7.15531457764019e-05,3.663281028523419e-05,4.077978555550781e-05,4.1335527830437584e-05
7,6.448692592470802e-05,7.152994492816555e-05,7.922329616821014e-05,7.986561542857749e-05
8,2.911503822414001e-05,6.465537913364695e-05,7.117070871991561e-05,7.162127835931594e-05
9,1.2005119747421852e-05,2.9641749368272556e-05,3.368356086095734e-05,3.3847205110622866e-05
10,5.168536596013142e-06,1.276010941124125e-05,1.4809982524191184e-05,1.4810586253859471e-05
11,5.872586759515958e-07,5.743026767512117e-06,6.524772213879019e-06,6.49476954054201e-06
12,1.443933158137547e-06,7.123049225592548e-07,8.148482018267398e-07,7.940908757251038e-07
13,5.803724336098913e-06,1.2578588514439215e-06,1.3866343547650667e-06,1.3940599112092107e-06
14,8.452386386970448e-06,5.6257592177739825e-06,6.4106958469496246e-06,6.497602598690116e-06
15,8.200348386150762e-06,8.428339627099635e-06,9.886238222955461e-06,1.0080947908725161e-05
16,6.492407916193025e-06,8.264012339737902e-06,9.826814292152967e-06,1.008257838928138e-05
17,4.752368774977304e-06,6.550127361949305e-06,7.739369627565355e-06,7.973415428516575e-06
18,4.20856243945571e-06,4.758626536307186e-06,5.5990569833828155e-06,5.760836642334424e-06
19,5.148824390570019e-06,4.111905245418532e-06,4.821192943936542e-06,4.909571988044709e-06
20,6.3632760316757516e-06,4.908225680343624e-06,5.457815379871647e-06,5.499641905783202e-06
21,6.405470978401297e-06,6.037071313573414e-06,6.218557782984874e-06,6.2507116599377605e-06
22,5.009343408827017e-06,6.135754724261507e-06,5.917347228118328e-06,5.9720202572607784e-06
23,3.109346215219951e-06,4.886793517528007e-06,4.487777078914268e-06,4.5716636645177e-06
24,1.8468119657549962e-06,3.101619939659929e-06,2.7389136141159903e-06,2.8274875967611357e-06
25,1.5298891134929704e-06,1.87854280231398e-06,1.6037295158613919e-06,1.6687440803276807e-06
26,1.5161909448236715e-06,1.5857966917724355e-06,1.3937302185116731e-06,1.4386142368174108e-06
27,1.158506838276184e-06,1.6291951657228445e-06,1.5844695297696727e-06,1.644207685605258e-06
28,5.425982385648457e-07,1.3239845279403027e-06,1.4911631131849108e-06,1.592860488486156e-06
29,1.1341063216110617e-07,6.938798832902889e-07,1.0087705661311727e-06,1.138191679784509e-06
30,1.2601109135837036e-09,1.9014205286050277e-07,4.883600293056656e-07,6.017283663781542e-07
31,1.6675240323212313e-08,1.1876422091037269e-08,1.7419642955801583e-07,2.39567784506562e-07
32,2.522000981726262e-08,1.6957139792529046e-08,4.093573111494401e-08,6.1209064543587e-08
33,7.217697109755572e-08,5.109240942719226e-08,1.9931861465673715e-09,1.0073899148519668e-09
34,2.8409150656844715e-07,1.035737190714966e-07,5.39133517085768e-08,4.9417873023645794e-08
35,8.078358494549586e-07,2.4885632073640167e-07,2.7221754870679493e-07,2.544715086420276e-07
36,1.7491832791103918e-06,5.864094124205119e-07,7.67836126863318e-07,6.741743939741203e-07
37,3.0025635640411872e-06,1.1804885224409264e-06,1.6046954577919445e-06,1.2965194145323718e-06
38,4.125946540728813e-06,1.93877342500762e-06,2.660645315573835e-06,1.955751773595301e-06
39,4.524649458949933e-06,2.5456829509202e-06,3.552821036396216e-06,2.3456180825014086e-06
40,3.898279678769481e-06,2.6237618985988093e-06,3.805371437128993e-06,2.2014950871574402e-06
41,2.531481869220303e-06,2.0554318336375846e-06,3.213030485430393e-06,1.5443404058444399e-06
42,1.11884322709043e-06,1.142222736955647e-06,2.0583691434177364e-06,7.347803808960706e-07
43,3.093091165786064e-07,4.083860053109046e-07,9.346641011704342e-07,2.3824754861388446e-07
44,3.870954226399041e-07,2.4459367744051134e-07,3.564698147316952e-07,3.201085604144345e-07
45,1.2472530516377012e-06,7.207620755933833e-07,5.235290550081757e-07,9.46808728142554e-07
46,2.5118438113207003e-06,1.6469306777814043e-06,1.3406177030609197e-06,1.9050934494299944e-06
47,3.6450575425841867e-06,2.704991757093637e-06,2.5135686847319087e-06,2.932380821279601e-06
48,4.1210577642795445e-06,3.5137125712533013e-06,3.5950071727059254e-06,3.7300232929018085e-06
49,3.6990061098373582e-06,3.7072786449917884e-06,4.085191857472927e-06,3.973921499587422e-06
50,2.6138551210300775e-06,3.139488159769236e-06,3.7003540619477154e-06,3.48468374379945e-06
51,1.4194406559814098e-06,2.062959923282342e-06,2.622679509590904e-06,2.4397997755306967e-06
52,5.729405323090499e-07,9.981736648967525e-07,1.402119709999279e-06,1.3144723969118184e-06
53,1.731235265539469e-07,3.4110772438971665e-07,5.351888085104342e-07,5.279342995756553e-07
54,5.93815885048417e-08,1.2134972352809133e-07,1.5161232657600973e-07,1.7271280372498555e-07
55,5.222292883053362e-08,1.3007173893397022e-07,8.395121557972343e-08,8.758785762619186e-08
56,6.58638600633274e-08,1.7910504741293502e-07,1.2517704127772127e-07,9.381571355861009e-08
57,8.358910930027847e-08,2.0038980768077398e-07,1.6934121686817346e-07,1.1032370031421455e-07
58,1.0870277426874299e-07,1.9580202950231414e-07,1.942390874983543e-07,1.2342576775500585e-07
59,1.3542838341097612e-07,1.810163932800602e-07,2.051210919434169e-07,1.3518826381541703e-07
60,1.4260824019986743e-07,1.6400575285840724e-07,2.012291940824073e-07,1.4171475286324952e-07
61,1.1496398519812906e-07,1.38771315860896e-07,1.7023839759319811e-07,1.31852160344781e-07
62,6.637352852367716e-08,9.771869854614839e-08,1.08763982105461e-07,1.0173344656665482e-07
63,3.1149084170320125e-08,5.164728848020128e-08,4.150116682639219e-08,6.69879352620403e-08
64,3.565734146926312e-08,2.5930366510439265e-08,8.177052833927567e-09,5.056823646613276e-08
65,8.454590352796802e-08,3.6408842341264043e-08,3.335303103606539e-08,6.148725354405484e-08
66,1.6484628146370348e-07,7.732999268743421e-08,1.1385851130794014e-07,9.294558640712167e-08
67,2.513303820199457e-07,1.2996548083469293e-07,2.264908037326595e-07,1.3564643865490139e-07
68,3.1297474828478073e-07,1.744279164296613e-07,3.3667996117773905e-07,1.842649816973716e-07
69,3.323029989371718e-07,1.9514644736562614e-07,4.0327620236165573e-07,2.332709186371069e-07
70,3.314205512064476e-07,1.8607360014152092e-07,3.9160222920153203e-07,2.746471380545865e-07
71,3.7379341592658116e-07,1.585039821989253e-07,3.0000874635182964e-07,3.036793072201206e-07
72,5.202081225138293e-07,1.4063632940113764e-07,1.7968112542552705e-07,3.2398433189781475e-07
73,7.670851965917594e-07,1.5846064218274614e-07,1.152812200512427e-07,3.4087262149925804e-07
74,1.0287105379683537e-06,2.1027733517006378e-07,1.6572687749903212e-07,3.4889205969202354e-07
75,1.1879302683604525e-06,2.634077435187433e-07,3.135794438839679e-07,3.318794985940591e-07
76,1.1707278077613257e-06,2.8123308754837084e-07,4.7248857850659235e-07,2.792995361571157e-07
77,9.83674651714537e-07,2.534233577317799e-07,5.475342418947544e-07,2.0060294826946724e-07
78,6.978104642935121e-07,1.9959747695607006e-07,4.976049643799402e-07,1.2214510229153777e-07
79,4.041273844676417e-07,1.478628886552349e-07,3.5439526311383664e-07,7.056120253044295e-08
80,1.727769233082398e-07,1.1302686273609629e-07,1.9062004933056714e-07,5.603896306322663e-08
81,3.7339063832464634e-08,9.293130176567328e-08,6.838879976463411e-08,6.741261840654621e-08
82,5.624805676266319e-09,8.061128332378502e-08,1.2268388593865361e-08,8.427453550507811e-08
83,7.470387951924365e-08,7.750031973206551e-08,2.2994752954485782e-08,9.694246385058479e-08
84,2.2749735599272866e-07,9.777956890919692e-08,1.015357988739812e-07,1.165689552808617e-07
85,4.180616502676583e-07,1.6439878915577615e-07,2.46617044684219e-07,1.6896167474706623e-07
86,5.73024224392284e-07,2.9500169130298144e-07,4.301268983274333e-07,2.7675768728504403e-07
87,6.214130636855651e-07,4.7353931151056624e-07,5.866808959606062e-07,4.323829727530564e-07
88,5.365424069285609e-07,6.288411913453127e-07,6.400382488669172e-07,5.769492373205605e-07
89,3.5851055176747346e-07,6.646695766464957e-07,5.532197503237148e-07,6.228530649634916e-07
90,1.727892822997932e-07,5.41280074735341e-07,3.631098324197046e-07,5.266385185365424e-07
91,5.354321898636025e-08,3.2852394634792477e-07,1.627291744488786e-07,3.4242016650132506e-07
92,1.867253484437224e-08,1.582687475903086e-07,3.6425087798855296e-08,1.8327710092901425e-07
93,3.6951427782420624e-08,1.1614197036328124e-07,4.510730280635417e-09,1.2351618296143492e-07
94,7.140753396590836e-08,1.8358238649440742e-07,2.8564049033239865e-08,1.4808131100071482e-07
95,1.0730889252753e-07,2.769365422795708e-07,6.228964402429165e-08,1.920759883618906e-07
96,1.430756822063873e-07,3.2516440017681766e-07,8.87101017533014e-08,2.084666393598872e-07
97,1.7029209490000414e-07,3.0975683177302533e-07,1.1405202097495767e-07,1.9232541995467464e-07
98,1.7264337374777744e-07,2.5137729330518083e-07,1.4145777918436147e-07,1.594971453245988e-07
99,1.4213312163178547e-07,1.7806978908882901e-07,1.5881939845891364e-07,1.220088049390897e-07
100,9.068127195961283e-08,1.0871333295042016e-07,1.49363383600611e-07,8.584537030335739e-08
101,4.300693645069747e-08,5.589997756806177e-08,1.0990716647670039e-07,6.103666481936526e-08
102,1.727924489545521e-08,3.087663347600744e-08,5.7380623566869334e-08,6.152563019400617e-08
103,1.2658081311463373e-08,3.8166930110902955e-08,1.6865016299191642e-08,8.994447944908262e-08
104,1.5409251593979267e-08,6.760790901793912e-08,2.9525912279184607e-09,1.266624280685059e-07
105,1.497957151325774e-08,9.786980319055718e-08,1.2167038159340408e-08,1.4153517830776718e-07
106,1.1893677927459288e-08,1.1045127236935059e-07,3.065094657034466e-08,1.1941605284829007e-07
107,1.165095604630937e-08,1.002362813131792e-07,4.5973876758148445e-08,7.250067341165687e-08
