,hh,vv,hv,vh
0,0.04081189608338032,0.040838901586361664,0.04089610941374944,0.04088166641983134
1,0.0358453078368196,0.03587325193437781,0.03591928176009154,0.035910055651201214
2,0.024087552412322605,0.024115122821897574,0.024137073380358098,0.024138136915881046
3,0.012074991285983314,0.012096334420103804,0.012099137189883029,0.012106024144458062
4,0.0043407476882564595,0.0043515189913123295,0.004348345702417945,0.00435360868102467
5,0.0010982670363021499,0.0011004471920508289,0.0010991940183115237,0.0011002247811117468
6,0.00021433335360602988,0.000213484841043634,0.00021405613662808538,0.00021320339154965763
7,1.6708663200180235e-05,1.6282667187128635e-05,1.6616003829472477e-05,1.623362973058015e-05
8,3.2974417483338244e-05,3.3037749404846246e-05,3.307339268199262e-05,3.319219468511261e-05
9,0.00019497098153437102,0.00019506663254206927,0.00019537059394511956,0.00019545900081389738
10,0.00031900238714925084,0.00031978864558034943,0.00031980354270644935,0.0003202953013724008
11,0.0002732916028545727,0.0002752983276047375,0.0002742502593277719,0.00027569475651781675
12,0.00013393238974644634,0.00013642599532642953,0.00013463572827747953,0.00013660619433292524
13,3.361073253537666e-05,3.540911891537054e-05,3.3858019067361744e-05,3.541589459445556e-05
14,8.005164239427262e-06,8.712016000950662e-06,7.908924140520562e-06,8.631636640246295e-06
15,2.248059660230836e-05,2.2491584743451866e-05,2.225115652291349e-05,2.2390724698782444e-05
16,4.613113608524073e-05,4.5886277673063105e-05,4.586009614331599e-05,4.5807336078991314e-05
17,6.364898099486878e-05,6.327519199215e-05,6.331603288843427e-05,6.324167028406068e-05
18,6.439722803918805e-05,6.388009295094633e-05,6.400261937875194e-05,6.389864834345954e-05
19,4.8004496825060404e-05,4.7395227904566905e-05,4.761644989469546e-05,4.745273164862266e-05
20,2.6525741065222507e-05,2.5964429829758975e-05,2.6214695514662563e-05,2.6027026492736207e-05
21,1.1791578092540078e-05,1.1435750217190037e-05,1.1576560895671179e-05,1.1466343581122178e-05
22,5.96438476015521e-06,5.905617401026615e-06,5.83025085732742e-06,5.890632835320887e-06
23,4.9275029858690515e-06,5.139876277046373e-06,4.8583980189722915e-06,5.0949056436393264e-06
24,5.213991372282351e-06,5.5851677193158304e-06,5.197569389444587e-06,5.535276123804116e-06
25,6.236692527907905e-06,6.6797376906853825e-06,6.256488018258534e-06,6.641597190784189e-06
26,9.01880809480859e-06,9.575358767601093e-06,9.058610560899679e-06,9.558826747381786e-06
27,1.4743303748423807e-05,1.5548677743027746e-05,1.4791647570363007e-05,1.5564715882505143e-05
28,2.3204684792594127e-05,2.4270072433454298e-05,2.3238156823181807e-05,2.4322245626172744e-05
29,3.028215154031642e-05,3.129757386472539e-05,3.0249818668276322e-05,3.136193470784774e-05
30,2.8098505972720147e-05,2.8613285376966736e-05,2.7966541365003834e-05,2.864526394596582e-05
31,1.6073675858716256e-05,1.6036387717718927e-05,1.5912815974329855e-05,1.601928195159476e-05
32,2.2340565315919252e-05,2.2303004608554183e-05,2.2294276391465308e-05,2.2271925083420888e-05
33,0.0001115787179535621,0.00011192882139935015,0.00011159897877628262,0.00011188876874979926
34,0.0003475331733603804,0.0003473195386757248,0.00034710562949637257,0.0003471084733120021
35,0.0007191902032273005,0.0007160759115210395,0.0007174813840187108,0.000715359303567422
36,0.001100204426016871,0.001092229247366462,0.0010967090181053525,0.0010907271945070982
37,0.00130770223255693,0.0012954543487573324,0.001302838428500461,0.0012932339124556058
38,0.001231892918588581,0.001218862061803835,0.0012268975109865133,0.00121639573038381
39,0.0009206468867694802,0.0009111290413413558,0.0009167895785368828,0.0009090229641818884
40,0.0005373779471382496,0.0005336437696001279,0.0005351979447094781,0.0005322676310074473
41,0.00023659948288032667,0.00023768597230302904,0.0002357886746113382,0.00023701997406826107
42,7.43759690520776e-05,7.734500327240576e-05,7.425346083423099e-05,7.712282927755269e-05
43,1.6441727898700574e-05,1.8845541235019178e-05,1.6481673108608277e-05,1.8801665213501733e-05
44,4.526253179673525e-06,5.940712321468116e-06,4.53452896295224e-06,5.941585691428466e-06
45,5.599447582861296e-06,7.089284582367838e-06,5.573417395273744e-06,7.105693483479552e-06
46,1.3468928175898662e-05,1.58409864635367e-05,1.3415093192519791e-05,1.5869560757719258e-05
47,2.670186557301739e-05,2.9473607706271458e-05,2.659034745829288e-05,2.9505960284957962e-05
48,3.696142465854964e-05,3.895400643838464e-05,3.6782255779502465e-05,3.899257937071603e-05
49,3.592270101609784e-05,3.6452262137434266e-05,3.5718086380135025e-05,3.651693976059604e-05
50,2.5191301214739288e-05,2.4362548915863543e-05,2.501360773643198e-05,2.4464435232340458e-05
51,1.4549096149635545e-05,1.2623340520862133e-05,1.4405886036371658e-05,1.2738519875879243e-05
52,1.1281267118398915e-05,8.322816476223647e-06,1.114028403759164e-05,8.403739211303e-06
53,1.3999650231093325e-05,1.0308205216804548e-05,1.3841660797047596e-05,1.0322726806820473e-05
54,1.6888772541431168e-05,1.3342410422969717e-05,1.6735907041139082e-05,1.3296584733490897e-05
55,1.691934690367169e-05,1.445060711467572e-05,1.6807116625420753e-05,1.4374392619382282e-05
56,1.5136275288167684e-05,1.3917661955491127e-05,1.5073668714067626e-05,1.383732415651428e-05
57,1.2968211195510513e-05,1.2380793622466157e-05,1.2936796326694326e-05,1.2308623453648589e-05
58,1.0217966656561629e-05,9.62481089751105e-06,1.0200426144731663e-05,9.566117351372504e-06
59,6.641236447544543e-06,5.9869119579041106e-06,6.635178936897535e-06,5.94526959602914e-06
60,3.327189234841057e-06,2.9583689895813e-06,3.3321647995612863e-06,2.932980269994826e-06
61,1.6091367347129295e-06,1.7291106102804296e-06,1.6146381023149172e-06,1.713806585199918e-06
62,1.5594258861199572e-06,2.0040907741330195e-06,1.5527608653153457e-06,1.9926826413561054e-06
63,2.2079581844656384e-06,2.6619364524460217e-06,2.187980527897181e-06,2.653226288369088e-06
64,2.714906644749376e-06,2.9973957200952895e-06,2.6924885787965577e-06,2.994169566069632e-06
65,2.8729644449977384e-06,3.006519048901586e-06,2.860526240344582e-06,3.011273000979248e-06
66,2.8070455481107792e-06,2.9072734752238036e-06,2.81032953163319e-06,2.9197568023240843e-06
67,2.5901709518231017e-06,2.7487285368513276e-06,2.6066764459057636e-06,2.766278026714296e-06
68,2.1022344049632766e-06,2.3443408614747302e-06,2.1234355153329285e-06,2.3630130412214126e-06
69,1.2090970908795552e-06,1.488206324255845e-06,1.2254952513753552e-06,1.5034984654298069e-06
70,2.841364876168649e-07,4.671958421677106e-07,2.91868968659919e-07,4.749325984924759e-07
71,5.58141875571351e-07,4.319945266058891e-07,5.61830804707192e-07,4.2975266416899257e-07
72,3.4826091011077636e-06,2.8466875767271e-06,3.4916673408884987e-06,2.8340251575875147e-06
73,9.21586344068239e-06,8.037357690322978e-06,9.238743397503575e-06,8.013277547224016e-06
74,1.5659356074868606e-05,1.4151475927480948e-05,1.5700322573466157e-05,1.411227530329563e-05
75,1.9402513212711486e-05,1.7920231356326347e-05,1.9459652787235238e-05,1.78633309810271e-05
76,1.817973136001391e-05,1.7009972496487696e-05,1.8242929962678227e-05,1.6941984396285006e-05
77,1.2727011881965311e-05,1.1963081498275482e-05,1.2780008879066261e-05,1.1901204818928755e-05
78,6.211411709878459e-06,5.79519207772061e-06,6.240868384869665e-06,5.75596969288122e-06
79,1.6973534514088512e-06,1.5287207547812617e-06,1.70314343924077e-06,1.5145678948305896e-06
80,7.140310777655482e-08,6.124726015678447e-08,6.823162958250612e-08,6.043447862312835e-08
81,2.1977155114339546e-07,2.945196034420036e-07,2.2687461543290835e-07,2.948749285122139e-07
82,7.511984963528623e-07,8.787638933410306e-07,7.772667121845053e-07,8.790394543062655e-07
83,1.1744937840683304e-06,1.3915912082110296e-06,1.2098408485147063e-06,1.3985582322493688e-06
84,1.610611895909342e-06,1.970361406376987e-06,1.634010163632682e-06,1.98745946276427e-06
85,1.998272014466745e-06,2.459230017750396e-06,1.993937681478167e-06,2.480877240684283e-06
86,1.979153059376283e-06,2.375569467312062e-06,1.9494962261658772e-06,2.392282906001695e-06
87,1.4047490566956099e-06,1.5707030155520072e-06,1.3676330575404966e-06,1.5776912196148758e-06
88,6.150259829769278e-07,5.47092911108371e-07,5.888601754500596e-07,5.471380938405439e-07
89,1.313332401326361e-07,1.259461295466276e-08,1.2206545167845314e-07,1.1961575771247229e-08
90,2.045807931442881e-07,2.5942152422122155e-07,2.04879227691103e-07,2.6261160291551417e-07
91,7.101706125155249e-07,1.0353847241041469e-06,7.089718212290453e-07,1.0438548174392626e-06
92,1.3562137877099817e-06,1.884734445046736e-06,1.3490559385467206e-06,1.8988807117543408e-06
93,1.8756033305612981e-06,2.484030987825297e-06,1.8674816953926797e-06,2.504299154771951e-06
94,2.0723462993913224e-06,2.706346240336014e-06,2.071802194048139e-06,2.731726402978339e-06
95,1.8600909105182212e-06,2.5512423015539505e-06,1.870518608441618e-06,2.577644010707003e-06
96,1.3750543979888312e-06,2.1430723449034063e-06,1.3914690267627623e-06,2.1645053748607244e-06
97,1.007252138045035e-06,1.7593400585114767e-06,1.0213051816923619e-06,1.7713817287746386e-06
98,1.1721243002936469e-06,1.7136544794211293e-06,1.1796979397242053e-06,1.716082046426887e-06
99,1.936424586768146e-06,2.0945075351282975e-06,1.939883938465901e-06,2.0909989121714702e-06
100,2.8704034120163665e-06,2.6192948209441664e-06,2.8741084562698095e-06,2.6148342498369244e-06
101,3.350488537667915e-06,2.829572858352054e-06,3.3555001011090556e-06,2.8276929562226336e-06
102,3.074228301734338e-06,2.4958752054214267e-06,3.077926898255978e-06,2.4975023290559708e-06
103,2.2885815599758575e-06,1.8250146552074005e-06,2.2886147782812e-06,1.82931350349334e-06
104,1.515686964465331e-06,1.2444806981434029e-06,1.5132953764813419e-06,1.250546509337069e-06
105,1.0882383568735496e-06,1.0028802108365075e-06,1.0876512744463311e-06,1.0105171339258387e-06
106,9.638844221192875e-07,1.0103683482184803e-06,9.688786929817298e-07,1.0193977224990762e-06
107,9.188003027935511e-07,1.0287294956209373e-06,9.298155903185922e-07,1.038093638495914e-06
108,8.182300475408366e-07,9.319423028249792e-07,8.323416480280881e-07,9.399201128654212e-07
109,6.872949631813806e-07,7.66588997939063e-07,7.006551996453558e-07,7.717466253329766e-07
110,6.094362839100976e-07,6.385729600517916e-07,6.198382325764959e-07,6.402857872933991e-07
111,6.264053392152829e-07,6.045536368045072e-07,6.338816208791132e-07,6.030011603757675e-07
112,7.133209539977696e-07,6.458256204542996e-07,7.188317331008139e-07,6.420556696687932e-07
113,7.985662633596887e-07,6.927695735780588e-07,8.025843041473581e-07,6.885732248988817e-07
114,8.048254494309295e-07,6.714002218032539e-07,8.071558683003993e-07,6.683726073253168e-07
115,6.991151412764386e-07,5.543528483166457e-07,6.99574642896683e-07,5.528234359831791e-07
116,5.150210958249771e-07,3.772922857858973e-07,5.139265508036036e-07,3.7649109388655773e-07
117,3.242433023823975e-07,2.0544219666746711e-07,3.223446602604264e-07,2.0470092986065846e-07
118,1.867173649376735e-07,8.984568508837926e-08,1.8480623639846415e-07,8.921680879292516e-08
119,1.228776394320758e-07,5.056414442703455e-08,1.2127532467803494e-07,5.033404900956401e-08
120,1.2260081310297767e-07,8.135816660514006e-08,1.2073341264747838e-07,8.157551397759577e-08
121,1.7675186517461783e-07,1.6190633105852334e-07,1.7312284647852775e-07,1.6248073469302092e-07
122,2.943329461287749e-07,2.7191587862651845e-07,2.8699447106677417e-07,2.724699716902996e-07
123,4.6914059733163407e-07,3.888906081628431e-07,4.5657950148310674e-07,3.882071962538964e-07
124,6.258948866134692e-07,4.6511493502845286e-07,6.083271149937587e-07,4.615322864784176e-07
125,6.414959993371195e-07,4.323072455728754e-07,6.220664060419116e-07,4.2555082589758125e-07
126,4.669729779999003e-07,2.7118520139280787e-07,4.5129913586805213e-07,2.63658370161162e-07
127,2.1852627529813474e-07,7.765389202847666e-08,2.1155155801719278e-07,7.315877891548522e-08
128,9.761022922993964e-08,1.4489801208061132e-08,9.97029180843184e-08,1.536123306622484e-08
129,2.0044759094260764e-07,1.6341959530108673e-07,2.0667186440999613e-07,1.6906084324606322e-07
130,4.272568823708974e-07,4.340001590269161e-07,4.3115873365477316e-07,4.4210170151806504e-07
131,5.880981676818527e-07,6.373416380651384e-07,5.865387795937421e-07,6.460534060797729e-07
132,5.761980712194781e-07,6.47645688094025e-07,5.707282316963891e-07,6.563914459270173e-07
133,4.296456686183376e-07,4.882965231601565e-07,4.239389187819193e-07,4.969189255145835e-07
134,2.5644417886389187e-07,2.8051727310727263e-07,2.531436325310555e-07,2.8823278652628e-07
