,hh,vv,hv,vh
0,0.020476656984919527,0.023371182800706963,0.02326282813862312,0.02329841242367054
1,0.013722476477273366,0.020533383312423104,0.020438528142218006,0.02046981627367117
2,0.006727455629462682,0.013762522827291592,0.013699738131021478,0.013720652680720372
3,0.0021811004374715907,0.006749437426215668,0.006719526142248029,0.006729494031623602
4,0.000361106657852301,0.002190281341756852,0.0021812775097855256,0.002184099761429233
5,4.081266439270476e-05,0.000364114586780555,0.0003630687913327099,0.0003633515480206169
6,8.057929092682744e-05,4.182607016572029e-05,4.1938006622555515e-05,4.234651710910084e-05
7,7.23144841197254e-05,8.099989813832351e-05,8.088943099215346e-05,8.184049943528011e-05
8,3.487845857486002e-05,7.232978478429631e-05,7.231283742642156e-05,7.324289952134919e-05
9,1.5905974868728248e-05,3.4644572053390533e-05,3.47522073376663e-05,3.527271922547347e-05
10,7.213797305856309e-06,1.5682983624069056e-05,1.573675370572147e-05,1.590043343427868e-05
11,9.737102824783957e-07,7.113788638524218e-06,7.100974875014375e-06,7.118568951879933e-06
12,1.1687006819425304e-06,9.445969157754353e-07,9.441838399902998e-07,9.461058841394568e-07
13,6.165117993291517e-06,1.175413938444997e-06,1.1883686919129643e-06,1.2197723351496382e-06
14,9.904528501704597e-06,6.254406597082429e-06,6.217833643668006e-06,6.309806134654189e-06
15,1.0130129177996882e-05,1.010239059137603e-05,9.983175895501927e-06,1.0161470157447815e-05
16,8.138530288013295e-06,1.0377164066781532e-05,1.0205971934389736e-05,1.0459293719570581e-05
17,5.94833493058467e-06,8.357731715999996e-06,8.196282670966636e-06,8.472482831103573e-06
18,5.175372160919617e-06,6.119773386929522e-06,6.012607554373362e-06,6.252268318212909e-06
19,5.97203401375718e-06,5.319669705451709e-06,5.2689762848992e-06,5.441930423812406e-06
20,6.931894397981167e-06,6.108368052237501e-06,6.0801497159515505e-06,6.195822210565462e-06
21,6.6842576219801425e-06,7.080003052037533e-06,7.029618588344832e-06,7.117748418521655e-06
22,5.119332364553591e-06,6.868407966971754e-06,6.770992017989431e-06,6.853119204798608e-06
23,3.1606264794204226e-06,5.335560338842663e-06,5.203845063864325e-06,5.280919185577321e-06
24,1.861578340268611e-06,3.3606120004328423e-06,3.2312351208135938e-06,3.2938473082210364e-06
25,1.558144712140892e-06,1.997446129393161e-06,1.8929373759722978e-06,1.940235276441412e-06
26,1.6896330706338822e-06,1.6347780172699881e-06,1.541334509098585e-06,1.590878238671293e-06
27,1.545332163151053e-06,1.754510929174899e-06,1.641856362696168e-06,1.7200709878967222e-06
28,1.0209487798787182e-06,1.6329359610210411e-06,1.4922091477096575e-06,1.6097728893109873e-06
29,4.74652962147803e-07,1.122141157161079e-06,9.784683835123986e-07,1.1136903178696427e-06
30,1.519294848540947e-07,5.575966133893213e-07,4.473107787331732e-07,5.594340211495261e-07
31,2.463970903214032e-08,1.9818904743441537e-07,1.3888144700066788e-07,2.0102909899183154e-07
32,3.4277284004529066e-09,3.9941487443357466e-08,2.23995477320433e-08,3.9327347362217156e-08
33,8.428314883664185e-08,2.2218375065817325e-09,5.254570764082241e-09,1.148490311287551e-09
34,3.4372336256140357e-07,7.146531722918019e-08,8.096829545872825e-08,7.619808661773569e-08
35,8.895832800931217e-07,3.012280869077505e-07,3.2665019207151127e-07,3.1719095546111586e-07
36,1.7727738287358846e-06,7.547872467331328e-07,8.551889682756245e-07,7.837217215096006e-07
37,2.8525579333512927e-06,1.4168277478711523e-06,1.7272473949524266e-06,1.4545346898751984e-06
38,3.7359761771964233e-06,2.109685694134608e-06,2.812331681547794e-06,2.146431623405403e-06
39,3.95345544801698e-06,2.5153041556285012e-06,3.7198708399413386e-06,2.53985738891056e-06
40,3.3142138172373107e-06,2.365676420646841e-06,3.9708536908842676e-06,2.370499617037117e-06
41,2.1113034934803163e-06,1.6856449935638758e-06,3.359442411300582e-06,1.6702005282822618e-06
42,9.443552001690748e-07,8.405253507053718e-07,2.1680036140522556e-06,8.114733918271079e-07
43,3.389313067129154e-07,2.9937231903599335e-07,9.935777178694326e-07,2.686238523076231e-07
44,5.131075525331038e-07,3.3265533983833603e-07,3.635386031297622e-07,3.15349210161287e-07
45,1.388756494752315e-06,9.14031432444962e-07,4.975926183463963e-07,9.271933014777261e-07
46,2.6745979242138897e-06,1.8379203876737958e-06,1.3186816563762236e-06,1.8986268048086797e-06
47,3.902046198719979e-06,2.8481053889019935e-06,2.5392921794151254e-06,2.970140612498015e-06
48,4.525529377862953e-06,3.6472029912978146e-06,3.7002472277366515e-06,3.836017233556755e-06
49,4.2065903242823065e-06,3.902698442417834e-06,4.2704748284374525e-06,4.148979912957076e-06
50,3.0939510798758944e-06,3.419999631206929e-06,3.926755615727903e-06,3.6953571061886625e-06
51,1.7498348180193944e-06,2.3674150256324128e-06,2.8273532511541805e-06,2.6291203672586515e-06
52,7.237217982909482e-07,1.2279094458449054e-06,1.5329183655820872e-06,1.4344298163181648e-06
53,2.043844587123239e-07,4.4138979646409725e-07,5.800421309755812e-07,5.686087714919285e-07
54,5.473838983478424e-08,1.170071613364036e-07,1.3964904723238404e-07,1.6270944773858106e-07
55,6.300795469852975e-08,9.152882416895393e-08,5.968316390992988e-08,6.805529480963848e-08
56,1.0278470477630738e-07,1.663719624390608e-07,1.195203383362218e-07,9.180428846580306e-08
57,1.355339688843448e-07,2.3750934514162231e-07,1.893295214155927e-07,1.3164805139582465e-07
58,1.589847357350648e-07,2.793130689803383e-07,2.318110252332545e-07,1.6192452597150318e-07
59,1.6941427897531067e-07,2.9392099862644545e-07,2.4924638202110265e-07,1.8256017180231495e-07
60,1.5354392946939042e-07,2.810007213610036e-07,2.423739222195281e-07,1.8992035543425874e-07
61,1.0834957006095363e-07,2.3281588629798788e-07,2.0062731484996767e-07,1.7309292950864499e-07
62,5.72623321327896e-08,1.545285553920772e-07,1.252743220115323e-07,1.3193520030647193e-07
63,3.3903943660401415e-08,7.950547634071968e-08,4.886225747292867e-08,8.96219698615197e-08
64,5.3478499439272075e-08,4.762171792143344e-08,1.5719648289474408e-08,7.397200107676965e-08
65,1.064479948660137e-07,7.007111981922418e-08,4.647371297934872e-08,9.034962272189981e-08
66,1.7199450616131788e-07,1.2466587049302875e-07,1.2900549515193895e-07,1.22346037521588e-07
67,2.2898293153116236e-07,1.8001038090015204e-07,2.3472387543473892e-07,1.5368560829163662e-07
68,2.610880671195719e-07,2.1564821153617267e-07,3.3197291253334277e-07,1.809929166341943e-07
69,2.678305424547602e-07,2.2493056048262948e-07,3.8848112863943805e-07,2.0898079843314924e-07
70,2.7979419124018175e-07,2.1206628908302334e-07,3.7777366982837916e-07,2.417266786800946e-07
71,3.5395461881175655e-07,1.9195083459507196e-07,2.9901073150952513e-07,2.799728904856307e-07
72,5.319624491501988e-07,1.8620622069687118e-07,1.9471625828130853e-07,3.210771178986092e-07
73,7.889805071736285e-07,2.0798196251660167e-07,1.3746733026010844e-07,3.5606644817192865e-07
74,1.0289795897924982e-06,2.4598694926482977e-07,1.8135849956225463e-07,3.6844666426425127e-07
