,hh,vv,hv,vh
0,0.04394900572139932,0.04390376905842512,0.04398888353163436,0.04393150615673649
1,0.03861981893592538,0.038583400956437156,0.038656000091702725,0.038607270206398925
2,0.02598345680244484,0.02596612507424472,0.026010382114860713,0.025981050628850227
3,0.013030812742534675,0.013028730804093563,0.01304701242823585,0.013035042979775613
4,0.004652357224407337,0.0046548223501180095,0.004659919532227984,0.004656290534191458
5,0.001131492428881423,0.0011318447602764745,0.001133903354323567,0.0011319089030637462
6,0.00019549731085577552,0.00019400131115642738,0.00019577832958976655,0.00019401363468274477
7,1.3165873758223083e-05,1.2392466456650508e-05,1.3114212394429921e-05,1.2370463768539902e-05
8,4.023228784845071e-05,4.10825769098643e-05,4.0483682351932693e-05,4.091888779599208e-05
9,0.00020673122833051415,0.0002087122420542426,0.00020721046743360454,0.0002084889833283875
10,0.00033911943417349276,0.00034186037236256736,0.0003395707994779131,0.0003416397368524602
11,0.00030125913189976206,0.0003045218229248722,0.00030155982454136245,0.0003042901710846377
12,0.00015991060595491345,0.00016302924700104231,0.00016006236651954596,0.0001627994809889559
13,4.777597073866092e-05,5.0023291403721484e-05,4.7790606041188054e-05,4.9852850643740244e-05
14,9.012164296632991e-06,1.0351332297086292e-05,8.90601515726893e-06,1.0282008238831249e-05
15,1.541887107135189e-05,1.6480914366871984e-05,1.5257932812241048e-05,1.650961848416944e-05
16,3.558991920456908e-05,3.696773726836315e-05,3.545323193346202e-05,3.705092194916932e-05
17,5.136447489676655e-05,5.310495016089949e-05,5.1271570074301856e-05,5.317182717214999e-05
18,5.17834864562415e-05,5.348348578874817e-05,5.16993846394233e-05,5.347385339512262e-05
19,3.7413343242213836e-05,3.864549106107248e-05,3.7313261090527006e-05,3.855640916055311e-05
20,1.9359916925696837e-05,1.9998421406844926e-05,1.9258609401249367e-05,1.988423954743648e-05
21,7.211712505755484e-06,7.443167498865131e-06,7.136745840934456e-06,7.363156934630808e-06
22,2.2518337695644125e-06,2.3520130368195323e-06,2.21222686275953e-06,2.324661317383675e-06
23,1.2757136969056572e-06,1.407903644347061e-06,1.2581684290597432e-06,1.4129758404077018e-06
24,1.8199424752158765e-06,2.0239644373701446e-06,1.8016644600669561e-06,2.032384489036736e-06
25,3.3840386387487546e-06,3.698522278660832e-06,3.3438326784766604e-06,3.6926485054145185e-06
26,6.629587385417365e-06,7.176949710784428e-06,6.554402602109677e-06,7.153078294679312e-06
27,1.2539767674209838e-05,1.345131596538616e-05,1.2431591057840099e-05,1.3417091561702616e-05
28,2.0806331465795218e-05,2.2007341668920056e-05,2.0684431629309718e-05,2.197772980764201e-05
29,2.7227356903081808e-05,2.831795570020291e-05,2.7116150866015924e-05,2.8304554380196645e-05
30,2.456741162153155e-05,2.5098915035487657e-05,2.4484460598939955e-05,2.51006224955815e-05
31,1.3802201131571743e-05,1.3827931554901033e-05,1.3775330332314426e-05,1.3840491791659274e-05
32,2.2399144527642858e-05,2.2602828775234816e-05,2.2492295680064265e-05,2.26408639371136e-05
33,0.00010686030132692521,0.00010778583104646389,0.00010713580711887921,0.00010788155965098891
34,0.00031602640846189653,0.0003170591338467174,0.0003164372398857326,0.0003172209043948083
35,0.0006301232333267798,0.0006295145540563984,0.0006304628581869337,0.0006296848715443683
36,0.0009358155937818638,0.0009320843047289928,0.0009358437018996202,0.0009321546622364791
37,0.0010840436643501095,0.0010775026944951395,0.001083703306221679,0.001077386151458916
38,0.0009966951029296432,0.0009895767568359674,0.0009961897254248471,0.0009892733102117722
39,0.0007262713808012835,0.0007212777909643465,0.0007258994736872836,0.0007208733424407449
40,0.00041147344982492143,0.00040999311419228566,0.000411385685511214,0.00040960071232870566
41,0.00017398329488920106,0.00017536340089414958,0.000174103519094894,0.00017506290549416625
42,5.142059960225525e-05,5.374941322942299e-05,5.157506385390959e-05,5.356399763223993e-05
43,1.043654173545757e-05,1.2160259120262923e-05,1.0520983120566724e-05,1.2064906715984555e-05
44,2.8285046437680515e-06,3.895616800854159e-06,2.8517986194991334e-06,3.838138320082687e-06
45,3.949270423683621e-06,5.51388923843107e-06,3.963528131642451e-06,5.440517772020047e-06
46,1.1357662992519893e-05,1.4346812537200478e-05,1.1387950987936038e-05,1.4228438359433893e-05
47,2.4980730324114953e-05,2.8955553180534897e-05,2.501685641161632e-05,2.8802845564803796e-05
48,3.7099332489815016e-05,4.050993386032253e-05,3.7121588275534066e-05,4.036697633607526e-05
49,3.889281434419742e-05,4.031095643448178e-05,3.8886536673082907e-05,4.0230589770817076e-05
50,3.022602670614141e-05,2.9244223271445796e-05,3.0179458477233995e-05,2.9258409776453387e-05
51,1.9388727645774212e-05,1.6568251857474405e-05,1.9293435665277034e-05,1.666866107149883e-05
52,1.4086981197754533e-05,1.0460150705616236e-05,1.3948729474129689e-05,1.0601777405815148e-05
53,1.4955910513006502e-05,1.1667019193116155e-05,1.4803251201281027e-05,1.1796022323600493e-05
54,1.7675113771128226e-05,1.5687431585063674e-05,1.75494788880599e-05,1.577382235622403e-05
55,1.869630214726522e-05,1.8370302082914454e-05,1.862586129394012e-05,1.8418516006661884e-05
56,1.7398373159852616e-05,1.8254506298810783e-05,1.7379390899814617e-05,1.828581771984282e-05
57,1.4395787003385692e-05,1.547171793477299e-05,1.440136372380963e-05,1.5500250305823117e-05
58,1.0202670683571326e-05,1.0781873096361133e-05,1.0208963786939726e-05,1.080755330673311e-05
59,5.6696784963251285e-06,5.698842565601168e-06,5.6709354755152275e-06,5.717544105620712e-06
60,2.160694711720728e-06,2.037938933227702e-06,2.1616908957359544e-06,2.051948634764825e-06
61,5.443374294579742e-07,6.275423004105969e-07,5.467083741910754e-07,6.449585068334801e-07
62,4.799117845325813e-07,8.231289778833304e-07,4.799829837133159e-07,8.500007818900151e-07
63,9.842192761733325e-07,1.4298771814821114e-06,9.79543517429244e-07,1.4652184746856885e-06
64,1.369891585498578e-06,1.7651046815460777e-06,1.3624210509522435e-06,1.8030924678304248e-06
65,1.4961672435315357e-06,1.799275310658018e-06,1.4895580646120747e-06,1.834496803426208e-06
66,1.4582845918229505e-06,1.7081983615293641e-06,1.4550042078755379e-06,1.7380586749018889e-06
67,1.3020478354419119e-06,1.550683690089139e-06,1.3028703719462572e-06,1.5741978692195286e-06
68,9.756852046596976e-07,1.2453151595058409e-06,9.80130125486719e-07,1.2618372143741603e-06
69,5.163448770903452e-07,7.636658293684532e-07,5.236145127025779e-07,7.735555619892374e-07
70,3.874705326514573e-07,4.646053860799746e-07,3.9767245203976924e-07,4.701811617926542e-07
