,hh,vv,hv,vh
0,0.02070499975477997,0.023649118413817533,0.023622856364031587,0.023628624416802226
1,0.013881976504534618,0.02077923565581421,0.02075685020857653,0.020761868275864008
2,0.006812774110280783,0.013931063908613409,0.013917662396568284,0.013920868579042008
3,0.002214118279460123,0.006836009266298368,0.006831210632763149,0.0068325213634488485
4,0.0003690682735678345,0.002221003017606432,0.0022207381048451108,0.002220884275634295
5,4.1179422730709283e-05,0.0003700953570675765,0.0003705041957090058,0.00037038848949576324
6,7.97895651925964e-05,4.189322085511371e-05,4.150596924170938e-05,4.16290458910956e-05
7,7.140696741948113e-05,8.1066967104389e-05,8.024227061305224e-05,8.05838213548658e-05
8,3.3835908726207994e-05,7.253976893043349e-05,7.19207823391749e-05,7.223131973497781e-05
9,1.4919365657747305e-05,3.4486400519448426e-05,3.423407167995998e-05,3.4372801495540214e-05
10,6.593788034997409e-06,1.5226467885821976e-05,1.5179836074057012e-05,1.5192647903624478e-05
11,8.739490631845976e-07,6.723683452818495e-06,6.739062163364971e-06,6.717382958130796e-06
12,1.3990577510513323e-06,8.970867032643527e-07,9.23883919778372e-07,9.01511255360902e-07
13,6.3005490248803536e-06,1.3908150776547489e-06,1.3882399658304628e-06,1.383639408601497e-06
14,9.648816094136542e-06,6.354567133509662e-06,6.2641985477649106e-06,6.335601181634335e-06
15,9.539508005609172e-06,9.797905259616994e-06,9.59678935134622e-06,9.797636896211949e-06
16,7.480974604711382e-06,9.733681853481046e-06,9.468305566417365e-06,9.77539005489785e-06
17,5.406738726403481e-06,7.650388859114528e-06,7.4029360674634265e-06,7.727067575718076e-06
18,4.710480290759317e-06,5.517799195943427e-06,5.347609177289585e-06,5.6095928014101885e-06
19,5.432156008776116e-06,4.768297838113709e-06,4.680912022114407e-06,4.863641396341079e-06
20,6.251403356537751e-06,5.465959871634686e-06,5.418846524482859e-06,5.559075559570094e-06
21,5.958232117549073e-06,6.305023702827181e-06,6.23883930084873e-06,6.385386422806751e-06
22,4.5003513031625255e-06,6.064655679109204e-06,5.946446670256453e-06,6.120485530471039e-06
23,2.7225806380548897e-06,4.6482160781896955e-06,4.497156078487177e-06,4.677963561777454e-06
24,1.580155228738677e-06,2.861182104339997e-06,2.727972226880744e-06,2.873667769518348e-06
25,1.3859635952230673e-06,1.6692583954231275e-06,1.5845812636198548e-06,1.6724210720796665e-06
26,1.606296193401385e-06,1.4343552174279467e-06,1.3798761347409604e-06,1.429951513194795e-06
27,1.5411506260513401e-06,1.656021993382105e-06,1.5873961808004546e-06,1.6457254410037191e-06
28,1.0701084826309294e-06,1.620601138729754e-06,1.5142576841987663e-06,1.6105275200509596e-06
29,5.404212516456217e-07,1.1687678734737804e-06,1.0430101969518073e-06,1.164612481548891e-06
