,hh,vv,hv,vh
0,0.02067741111210052,0.02354978069347258,0.023443409423029398,0.023459477898909443
1,0.01386428646165733,0.02069215351919801,0.020599405611780232,0.02061412822260778
2,0.0068040280808686045,0.0138727401794698,0.013812357141879917,0.013823586577265557
3,0.002210258760344655,0.006806645644223568,0.0067793693617239454,0.006786331601874499
4,0.0003672977039451673,0.002210132692332388,0.002203620471075788,0.002207030172631458
5,4.0609405044247156e-05,0.00036725838157697046,0.00036801606850240696,0.0003693772229223964
6,7.98167445334175e-05,4.158700370089748e-05,4.2504204618839394e-05,4.310973654058616e-05
7,7.125591878103485e-05,8.127186362913265e-05,8.121649097867464e-05,8.162570615582269e-05
8,3.328602775934992e-05,7.244398099028878e-05,7.236828488238363e-05,7.261864568723438e-05
9,1.431477142291733e-05,3.397685413033531e-05,3.436963874299652e-05,3.443857863235502e-05
10,6.145708592527822e-06,1.4675980754016248e-05,1.5285470073225764e-05,1.5259097931549535e-05
11,5.713045022048821e-07,6.342739784894941e-06,6.778057494570973e-06,6.74155987042154e-06
12,1.4694887501138988e-06,6.285148000676217e-07,7.489064767304983e-07,7.263402669783478e-07
13,7.150295139926938e-06,1.4140295463088991e-06,1.3273338976368096e-06,1.3506129238657255e-06
14,1.1286314202920467e-05,7.112276751290176e-06,7.005386521693355e-06,7.137755558591486e-06
15,1.1446342752319953e-05,1.1398337066860083e-05,1.1406503609068094e-05,1.1667856297431649e-05
16,9.150585043675034e-06,1.1720328383850771e-05,1.1877944244560056e-05,1.2205119747974644e-05
17,6.797426942457409e-06,9.507703341103399e-06,9.732593851250283e-06,1.0037343857579038e-05
18,6.120513534846539e-06,7.174193893697707e-06,7.2943253356420746e-06,7.531692332074369e-06
19,7.093085130383821e-06,6.50202098750133e-06,6.355911157202886e-06,6.53166735480582e-06
20,8.105566563036464e-06,7.477091699682815e-06,7.021159158874527e-06,7.16401345823163e-06
21,7.731177865083062e-06,8.480177627650846e-06,7.804290855522945e-06,7.943099439731719e-06
22,5.912588223496526e-06,8.078289811442127e-06,7.340657062685868e-06,7.489323769462745e-06
23,3.6571686920924603e-06,6.207995014925024e-06,5.569162928448337e-06,5.717796952408619e-06
24,2.1029810423817748e-06,3.875529683927818e-06,3.4545928684150532e-06,3.5778181812868927e-06
25,1.6420157413004455e-06,2.2418441377560444e-06,2.074698393571704e-06,2.1564320035887704e-06
26,1.709731836390507e-06,1.7374472961041483e-06,1.7569176681486591e-06,1.8105113813586024e-06
27,1.5464616076534352e-06,1.8134410751141782e-06,1.8915464732490024e-06,1.953234048542634e-06
28,1.0065785370227308e-06,1.6830411329188128e-06,1.7172348731130868e-06,1.8137783331943468e-06
29,4.439491980785343e-07,1.156137840249888e-06,1.126004325615445e-06,1.2466779264201153e-06
30,1.1903113596688908e-07,5.658407677087596e-07,5.143629037811306e-07,6.190506742057322e-07
31,8.933874362679593e-09,1.8834200563147828e-07,1.5931835075033095e-07,2.1611516351441842e-07
32,1.4334109018673431e-08,2.9547765624404454e-08,2.8608168846816793e-08,4.020662039816201e-08
33,1.1806422940196123e-07,3.418561105637415e-09,9.495559594852235e-09,4.536240548275103e-09
34,3.8885002367131297e-07,8.431636142072629e-08,8.223031231329701e-08,8.770661798582381e-08
35,9.333368118654822e-07,3.160161092317909e-07,3.213858710742776e-07,3.347024494891066e-07
36,1.8070726649873236e-06,7.574398305573105e-07,8.402455879853326e-07,7.967162733612805e-07
37,2.8759068316398595e-06,1.395193498343045e-06,1.6986540802669969e-06,1.446632090606244e-06
38,3.74971421871771e-06,2.0590703322936446e-06,2.7638392078223594e-06,2.1032111888081228e-06
39,3.959028666387367e-06,2.4406436415113557e-06,3.643748956132763e-06,2.4571717786451544e-06
40,3.3173832118856585e-06,2.2808293803105546e-06,3.865052961327817e-06,2.259822774733597e-06
41,2.125749657188222e-06,1.6117739211860623e-06,3.2381865632426506e-06,1.5586055824499713e-06
42,9.835693443913455e-07,8.016119996813803e-07,2.0633797544822087e-06,7.333551083207673e-07
43,4.0004241227577735e-07,3.121597042750387e-07,9.415364920387081e-07,2.5110515438812095e-07
44,5.682160308531815e-07,3.9501142686542545e-07,3.8360475026741814e-07,3.6545584450585756e-07
45,1.3926874486482411e-06,1.0010036182813632e-06,5.807628064443159e-07,1.0275968701694138e-06
46,2.583625559555657e-06,1.9104572855259674e-06,1.4288741513775608e-06,2.0120419124761112e-06
47,3.6931628886780123e-06,2.869091999052172e-06,2.6243689396141424e-06,3.0484153280685055e-06
48,4.210583816307248e-06,3.594604901848002e-06,3.7084907337297086e-06,3.8324396937250405e-06
49,3.837369810191109e-06,3.7762505129945596e-06,4.17210973113531e-06,4.036659657223114e-06
50,2.749622103343045e-06,3.244888306263027e-06,3.7353061639798753e-06,3.488774512835755e-06
51,1.5026919203068546e-06,2.1921982751754575e-06,2.6032419194051575e-06,2.3899771369009822e-06
52,6.011130431888534e-07,1.1064911802757627e-06,1.3543274057422606e-06,1.2429932679719168e-06
53,1.7861404785262043e-07,4.026645162201509e-07,4.95647328309064e-07,4.743000691177449e-07
54,7.09816417067152e-08,1.4774981107971584e-07,1.4299650415108677e-07,1.5727214203810782e-07
55,7.806138519739955e-08,1.5113364977279393e-07,1.0702581790985965e-07,1.0525958765682134e-07
56,1.0158744280588242e-07,2.1849738994873948e-07,1.6879164434302696e-07,1.2867630599925303e-07
57,1.2233315168667585e-07,2.684514737509863e-07,2.2247195729805664e-07,1.5068813567588437e-07
58,1.435435771040215e-07,2.938213175729519e-07,2.500926960805776e-07,1.6534756222529576e-07
59,1.612834008907216e-07,3.028616284091458e-07,2.597599438070418e-07,1.790394431216684e-07
60,1.601081588369642e-07,2.9377530789479237e-07,2.516035697420645e-07,1.8880941309997445e-07
