,hh,vv,hv,vh
0,0.020565892832195832,0.02348722897421799,0.023432929060980826,0.02345248366254115
1,0.01378387872820748,0.02063725473641163,0.020590356774704548,0.02060737168520878
2,0.006760079427274679,0.013836717151279446,0.013806709898454273,0.013817690603077058
3,0.0021944855079933153,0.006791148930347228,0.00677715692620171,0.00678199917346384
4,0.0003653460523823173,0.00220806779583535,0.0022034024555643433,0.002204526492960397
5,4.128686964320613e-05,0.0003690278239498547,0.00036822379581078954,0.00036829203039051475
6,7.909158437269159e-05,4.1480465619618785e-05,4.2412317197867175e-05,4.27604695711772e-05
7,6.981944512044014e-05,7.902032750660608e-05,8.091960293924279e-05,8.156011801853669e-05
8,3.237683066670409e-05,7.013856133847081e-05,7.21783586155421e-05,7.267341645459992e-05
9,1.4081302299792845e-05,3.277749947255074e-05,3.4385335582042925e-05,3.45312308409015e-05
10,6.2538407095045855e-06,1.432492145299773e-05,1.540389090160838e-05,1.5318178134524345e-05
11,7.281871905448477e-07,6.335542722231858e-06,6.884462578296807e-06,6.763669465301034e-06
12,1.3186339870803528e-06,7.268865458191641e-07,7.938722203289622e-07,7.436006886916567e-07
13,6.413314063671541e-06,1.34155633979215e-06,1.2879885804280763e-06,1.3382644372809397e-06
14,1.0161540824707912e-05,6.574445464917458e-06,6.864449265176536e-06,7.026668598081469e-06
15,1.049226568330139e-05,1.0492039868123363e-05,1.117967973210925e-05,1.1438842058516734e-05
16,8.69415054478989e-06,1.0897528560691639e-05,1.1620683632610152e-05,1.1915746244068326e-05
17,6.691499337912236e-06,9.04638607368318e-06,9.5002207605017e-06,9.756988967135511e-06
18,6.097445159440294e-06,6.940728089309757e-06,7.1068182652895285e-06,7.2867538595891596e-06
19,7.111966302624209e-06,6.271023470946218e-06,6.207489899541617e-06,6.316409785363464e-06
20,8.261456488670558e-06,7.244040585423648e-06,6.910810194050029e-06,6.977890967302723e-06
21,8.000201168395567e-06,8.36032886552124e-06,7.744680182317617e-06,7.80467217405671e-06
22,6.148219575111695e-06,8.069717991696696e-06,7.341070393015377e-06,7.420248745302409e-06
23,3.7969637475366836e-06,6.208524970207161e-06,5.619256498930606e-06,5.719559959913059e-06
24,2.2505414890376806e-06,3.876708342972793e-06,3.526344852575997e-06,3.62477746850315e-06
25,1.9095927692788164e-06,2.368283429633321e-06,2.1371083780711465e-06,2.211378080310301e-06
26,2.053895924499787e-06,2.0662868238091818e-06,1.7907642473449113e-06,1.8476151336411201e-06
27,1.8181570000036154e-06,2.2367902512585613e-06,1.8959879461383449e-06,1.9681485134426606e-06
28,1.127104491220624e-06,2.004459641388921e-06,1.7052055506935392e-06,1.816124660719495e-06
29,4.684677222563037e-07,1.2860627630981974e-06,1.1122296682280424e-06,1.2466179736931192e-06
30,1.3736632452232522e-07,5.724233869202936e-07,5.060888420217471e-07,6.204599582954109e-07
31,4.229036220337478e-08,1.8065352711184094e-07,1.5626494854828459e-07,2.182145955453442e-07
32,1.902249013376001e-08,4.7399410052420995e-08,2.8071399229288853e-08,4.127009381472738e-08
33,4.7578895788337066e-08,1.8237844162502838e-08,9.015695205949968e-09,2.554731667560151e-09
34,2.3352458326064045e-07,5.476231100070866e-08,7.850564682155487e-08,7.927443357893558e-08
35,7.243338097868965e-07,2.217780240911825e-07,3.093715792948941e-07,3.1603591080452307e-07
36,1.6013435575450536e-06,6.068033918393884e-07,8.152943794033039e-07,7.672023104742262e-07
37,2.7292978772916996e-06,1.2237554312860102e-06,1.6611345833016668e-06,1.4113676630514967e-06
38,3.690090897721463e-06,1.9159512064118564e-06,2.7227818629129017e-06,2.071497998758675e-06
39,3.975757365913084e-06,2.3625798201498987e-06,3.6148647871164634e-06,2.4375253672825323e-06
40,3.3693501778098337e-06,2.272253317205896e-06,3.861973599687819e-06,2.2549829586967717e-06
41,2.1613654968056363e-06,1.6452818661675777e-06,3.2626804237160947e-06,1.5641186513004902e-06
42,9.686836041803447e-07,8.375435202139158e-07,2.1026212740959352e-06,7.405500279262972e-07
43,3.4277285494519567e-07,3.255176465672915e-07,9.746638487844665e-07,2.5198041052444814e-07
44,5.195776167993988e-07,3.9292400468819327e-07,3.924722730260426e-07,3.5609914688823606e-07
45,1.4136882819444077e-06,1.0180499091442323e-06,5.58252395443501e-07,1.0088701256954995e-06
46,2.6999024811282977e-06,1.9846201191323204e-06,1.381705284171203e-06,1.989076861553884e-06
47,3.875241470497087e-06,3.015480142067663e-06,2.570881057332635e-06,3.0308565033556585e-06
48,4.397855791362264e-06,3.7952657883205303e-06,3.6724580079703802e-06,3.834158164642497e-06
49,3.981881984040936e-06,3.991944435280977e-06,4.173013043655694e-06,4.070683534669454e-06
