,hh,vv,hv,vh
0,0.02068995967960506,0.02356795425916966,0.023537597448943164,0.023561098845928767
1,0.013882587860439406,0.02071188002524447,0.020687023461792756,0.020707974848364286
2,0.006825024379897762,0.01389537416147417,0.013882600682211024,0.013897326506767584
3,0.0022263102057755845,0.006829225342351875,0.006826624880779214,0.0068345919363168636
4,0.0003723666720616644,0.0022261806422491986,0.002227507095340927,0.0022307415072684873
5,3.5680717198541154e-05,0.00037180215867343395,0.0003727485305801301,0.000373852420678756
6,7.166576826959596e-05,3.608104285634133e-05,3.603753120608743e-05,3.66188393108077e-05
7,6.599975002559631e-05,7.25862959726823e-05,7.236285152279567e-05,7.282645075943421e-05
8,3.2100724154582545e-05,6.670434024485154e-05,6.660475720671305e-05,6.684875796383717e-05
9,1.50437031710405e-05,3.235113882162866e-05,3.225659821945173e-05,3.2282527820442816e-05
10,6.972321858987634e-06,1.501136446352259e-05,1.4931335739893426e-05,1.4900685659331395e-05
11,1.0485904174065024e-06,6.892580279460763e-06,6.893555215004882e-06,6.901200290891346e-06
12,1.3615751306783137e-06,1.03136913420488e-06,1.0356110052769657e-06,1.0350848152682288e-06
13,6.0066789341530254e-06,1.4091294032442795e-06,1.3079876765526756e-06,1.2475861614276536e-06
14,9.127044098352063e-06,6.105246560159383e-06,5.904812665001334e-06,5.830353943910873e-06
15,8.933766514988987e-06,9.279034100090873e-06,9.055421543762427e-06,9.04953525548424e-06
16,6.908515012882705e-06,9.126095515735446e-06,8.942947905531852e-06,9.022597234601027e-06
17,4.949616633408386e-06,7.099932172908202e-06,6.9964652952197625e-06,7.10707908011427e-06
18,4.473423238722875e-06,5.103087590013997e-06,5.089013356780255e-06,5.1715225929500594e-06
19,5.438210362857656e-06,4.585770218168628e-06,4.625106765643113e-06,4.661808765146386e-06
20,6.339069139716257e-06,5.537882755604125e-06,5.567775235910843e-06,5.57886654405158e-06
21,5.930119296742094e-06,6.4632088693184786e-06,6.4380287072833944e-06,6.4570094344587195e-06
22,4.3534955619483646e-06,6.09471196291434e-06,6.011311892240695e-06,6.060097583424642e-06
23,2.6322316473209866e-06,4.535718594229408e-06,4.42821568552969e-06,4.500770982373478e-06
24,1.6704279728276822e-06,2.7896039502687704e-06,2.7005311698668308e-06,2.767974535189973e-06
