,hh,vv,hv,vh
0,0.020765065897590956,0.02366934766337859,0.023548518846322725,0.023519700646897714
1,0.013923895676991347,0.02079765485538109,0.02069651025771243,0.020669955077174305
2,0.0068362322964962115,0.013945623573373256,0.01388865087284855,0.013868028624338382
3,0.0022242948261356693,0.006846875884728254,0.006829124646541128,0.006816009837359317
4,0.00037025522669872674,0.0022279129384074115,0.0022278120689063455,0.0022215273415061086
5,3.587360112713141e-05,0.00037117151224122817,0.00037242191593681246,0.00037085127170602113
6,7.12374653499791e-05,3.6316895994688724e-05,3.590769831178992e-05,3.664907538416972e-05
7,6.378925591491377e-05,7.163198933892257e-05,7.247730266737753e-05,7.372054127125311e-05
8,2.9682052976899012e-05,6.402155655918943e-05,6.674073220548955e-05,6.7604044419414e-05
9,1.3821030124593794e-05,2.977919813030985e-05,3.2325084813145276e-05,3.269609936842952e-05
10,6.744905857662752e-06,1.3905530457019145e-05,1.498708512663815e-05,1.5095552870607104e-05
11,1.0097216360330628e-06,6.838678213968183e-06,6.961202831607183e-06,6.998811009259176e-06
12,1.1886418690959084e-06,1.0362267159387496e-06,1.0575343833807434e-06,1.068676842265766e-06
13,5.83691334362437e-06,1.1177944834697519e-06,1.245586673331434e-06,1.2347263524926766e-06
14,9.117673813748873e-06,5.760162057494104e-06,5.807897838202015e-06,5.8276900179850305e-06
15,9.07839919744652e-06,9.16090614773513e-06,9.003306144232495e-06,9.111400378354214e-06
16,7.0584299764883665e-06,9.273784760796156e-06,8.958175671129324e-06,9.14592207006638e-06
17,4.91804519985344e-06,7.332290678987729e-06,7.045183068720264e-06,7.248653115515241e-06
18,4.2091615664937025e-06,5.182125986457863e-06,5.1394891418540235e-06,5.302020953968453e-06
19,5.10945596105481e-06,4.428520626378635e-06,4.672732567638039e-06,4.778500612084714e-06
20,6.193269859032764e-06,5.292937897064339e-06,5.612467094296159e-06,5.677353388549026e-06
21,6.076561885900715e-06,6.353957658920954e-06,6.4683264099495425e-06,6.5186805297973425e-06
22,4.688768325667545e-06,6.210625190856358e-06,6.018536714436624e-06,6.073490007284888e-06
23,2.9286042719333237e-06,4.780608701116533e-06,4.419766798733375e-06,4.480930338239111e-06
24,1.724098698538246e-06,2.971582052168226e-06,2.6885756956955077e-06,2.7451002140281303e-06
25,1.3529472498170139e-06,1.7356932577063536e-06,1.7105114237457486e-06,1.7574725089259164e-06
26,1.3663706832178622e-06,1.3647563150519594e-06,1.6027102540841625e-06,1.6533664852090122e-06
27,1.2001809253411337e-06,1.3982425945172777e-06,1.7482032823058622e-06,1.8243633876100502e-06
28,7.67512973122758e-07,1.247795751866962e-06,1.5323479347224655e-06,1.6407894296279294e-06
29,3.406000113102162e-07,8.130590608940187e-07,9.549101627158758e-07,1.0748485195526968e-06
30,1.008658216802126e-07,3.6996484076977464e-07,4.032644279357305e-07,5.002716736776531e-07
31,1.7397806897235994e-08,1.1194597586815613e-07,1.0333567761050581e-07,1.5643551918694604e-07
32,9.790861253111901e-09,1.816118974242234e-08,7.166640267421917e-09,2.1091533432411955e-08
33,6.327558375234937e-08,1.2091991484894045e-08,1.401249497712767e-08,8.287214302382324e-09
34,2.398401874941837e-07,7.779217197625951e-08,1.0366222166084649e-07,9.619446770410465e-08
35,6.485299825196682e-07,2.658765780997982e-07,3.274474516114824e-07,3.2192230120885746e-07
36,1.3625088534214024e-06,6.44034788179371e-07,7.675365002568694e-07,7.296550307868445e-07
37,2.285595511662183e-06,1.2093224475627977e-06,1.4693551456005592e-06,1.2947045836661705e-06
38,3.0831907678770603e-06,1.810943590154095e-06,2.333614637827012e-06,1.8594201908857118e-06
39,3.3321153172864613e-06,2.1720337814005244e-06,3.0564916800429985e-06,2.159614641084958e-06
40,2.847412777717406e-06,2.0564510008569338e-06,3.2576446137139813e-06,1.98439418046733e-06
41,1.8737200744206515e-06,1.483197815207531e-06,2.7721888154587675e-06,1.376940088536092e-06
42,9.169262785382804e-07,7.690278278578806e-07,1.8305846512047465e-06,6.668741476998238e-07
43,3.9981927614063273e-07,3.121891617381779e-07,9.100715029200395e-07,2.5168008975269496e-07
44,4.828279521537782e-07,3.238860866084219e-07,4.130931392805305e-07,3.305116525136776e-07
45,1.1147964189187265e-06,7.634736851027855e-07,4.926198481040969e-07,8.440840346603693e-07
46,2.113727616969377e-06,1.469859287463811e-06,1.0969936528618532e-06,1.6140549078052646e-06
47,3.1568514045000795e-06,2.2735383856514756e-06,2.046978066434186e-06,2.4638461153473505e-06
48,3.80400802229133e-06,2.9689526852984754e-06,3.025313988679329e-06,3.1927793630769876e-06
49,3.7084094559221928e-06,3.276602026247959e-06,3.6017501336171014e-06,3.5281720989380574e-06
50,2.8922099787542566e-06,2.9801006532260454e-06,3.4472886618442825e-06,3.2487383561918667e-06
51,1.7651738049230723e-06,2.1544583086088793e-06,2.6074021665998254e-06,2.412726744270801e-06
52,8.100117109622005e-07,1.1777774303437902e-06,1.5067266339748213e-06,1.3876380181486182e-06
53,2.562252915069131e-07,4.448743555418264e-07,6.205005348822577e-07,5.799264716299505e-07
54,4.391291785061122e-08,9.328818173454544e-08,1.5183380205796543e-07,1.537696865327835e-07
55,5.9606072459538635e-09,1.4607455885274141e-08,1.3865287317700255e-08,2.0331385480378248e-08
