,hh,hv,vv,vh
378,-1.068115234375,-1.07574462890625,-1.068115234375,-1.068115234375
379,-1.06048583984375,-1.068115234375,-1.06048583984375,-1.06048583984375
380,-1.0528564453125,-1.06048583984375,-1.0528564453125,-1.0528564453125
381,-1.04522705078125,-1.0528564453125,-1.04522705078125,-1.04522705078125
382,-1.03759765625,-1.04522705078125,-1.03759765625,-1.03759765625
383,-1.02996826171875,-1.03759765625,-1.02996826171875,-1.02996826171875
384,-1.0223388671875,-1.02996826171875,-1.0223388671875,-1.0223388671875
385,-1.01470947265625,-1.0223388671875,-1.01470947265625,-1.01470947265625
386,-1.007080078125,-1.01470947265625,-1.007080078125,-1.007080078125
387,-0.99945068359375,-1.007080078125,-0.99945068359375,-0.99945068359375
388,-0.9918212890625,-0.99945068359375,-0.9918212890625,-0.9918212890625
389,-0.98419189453125,-0.9918212890625,-0.98419189453125,-0.98419189453125
390,-0.9765625,-0.98419189453125,-0.9765625,-0.9765625
391,-0.96893310546875,-0.9765625,-0.96893310546875,-0.96893310546875
392,-0.9613037109375,-0.96893310546875,-0.9613037109375,-0.9613037109375
393,-0.95367431640625,-0.9613037109375,-0.95367431640625,-0.95367431640625
394,-0.946044921875,-0.95367431640625,-0.946044921875,-0.946044921875
395,-0.93841552734375,-0.946044921875,-0.93841552734375,-0.93841552734375
396,-0.9307861328125,-0.93841552734375,-0.9307861328125,-0.9307861328125
397,-0.92315673828125,-0.9307861328125,-0.92315673828125,-0.92315673828125
398,-0.91552734375,-0.92315673828125,-0.91552734375,-0.91552734375
399,-0.90789794921875,-0.91552734375,-0.90789794921875,-0.90789794921875
400,-0.9002685546875,-0.90789794921875,-0.9002685546875,-0.9002685546875
401,-0.89263916015625,-0.9002685546875,-0.89263916015625,-0.89263916015625
402,-0.885009765625,-0.89263916015625,-0.885009765625,-0.885009765625
403,-0.87738037109375,-0.885009765625,-0.87738037109375,-0.87738037109375
404,-0.8697509765625,-0.87738037109375,-0.8697509765625,-0.8697509765625
405,-0.86212158203125,-0.8697509765625,-0.86212158203125,-0.86212158203125
406,-0.8544921875,-0.86212158203125,-0.8544921875,-0.8544921875
407,-0.84686279296875,-0.8544921875,-0.84686279296875,-0.84686279296875
408,-0.8392333984375,-0.84686279296875,-0.8392333984375,-0.8392333984375
409,-0.83160400390625,-0.8392333984375,-0.83160400390625,-0.83160400390625
410,-0.823974609375,-0.83160400390625,-0.823974609375,-0.823974609375
411,-0.81634521484375,-0.823974609375,-0.81634521484375,-0.81634521484375
412,-0.8087158203125,-0.81634521484375,-0.8087158203125,-0.8087158203125
413,-0.80108642578125,-0.8087158203125,-0.80108642578125,-0.80108642578125
414,-0.79345703125,-0.80108642578125,-0.79345703125,-0.79345703125
415,-0.78582763671875,-0.79345703125,-0.78582763671875,-0.78582763671875
416,-0.7781982421875,-0.78582763671875,-0.7781982421875,-0.7781982421875
417,-0.77056884765625,-0.7781982421875,-0.77056884765625,-0.77056884765625
418,-0.762939453125,-0.77056884765625,-0.762939453125,-0.762939453125
419,-0.75531005859375,-0.762939453125,-0.75531005859375,-0.75531005859375
420,-0.7476806640625,-0.75531005859375,-0.7476806640625,-0.7476806640625
421,-0.74005126953125,-0.7476806640625,-0.74005126953125,-0.74005126953125
422,-0.732421875,-0.74005126953125,-0.732421875,-0.732421875
423,-0.72479248046875,-0.732421875,-0.72479248046875,-0.72479248046875
424,-0.7171630859375,-0.72479248046875,-0.7171630859375,-0.7171630859375
425,-0.70953369140625,-0.7171630859375,-0.70953369140625,-0.70953369140625
426,-0.701904296875,-0.70953369140625,-0.701904296875,-0.701904296875
427,-0.69427490234375,-0.701904296875,-0.69427490234375,-0.69427490234375
428,-0.6866455078125,-0.69427490234375,-0.6866455078125,-0.6866455078125
429,-0.6790161132812499,-0.6866455078124999,-0.6790161132812499,-0.6790161132812499
430,-0.6713867187499999,-0.6790161132812499,-0.6713867187499999,-0.6713867187499999
431,-0.6637573242187499,-0.6713867187499999,-0.6637573242187499,-0.6637573242187499
432,-0.6561279296874999,-0.6637573242187499,-0.6561279296874999,-0.6561279296874999
433,-0.6484985351562499,-0.6561279296874999,-0.6484985351562499,-0.6484985351562499
434,-0.6408691406249999,-0.6484985351562499,-0.6408691406249999,-0.6408691406249999
435,-0.6332397460937499,-0.6408691406249999,-0.6332397460937499,-0.6332397460937499
436,-0.6256103515624999,-0.6332397460937499,-0.6256103515624999,-0.6256103515624999
437,-0.6179809570312499,-0.6256103515624999,-0.6179809570312499,-0.6179809570312499
438,-0.6103515624999999,-0.6179809570312499,-0.6103515624999999,-0.6103515624999999
439,-0.6027221679687499,-0.6103515624999999,-0.6027221679687499,-0.6027221679687499
440,-0.5950927734374999,-0.6027221679687499,-0.5950927734374999,-0.5950927734374999
441,-0.5874633789062499,-0.5950927734374999,-0.5874633789062499,-0.5874633789062499
442,-0.579833984375,-0.58746337890625,-0.579833984375,-0.579833984375
443,-0.57220458984375,-0.579833984375,-0.57220458984375,-0.57220458984375
444,-0.5645751953125,-0.57220458984375,-0.5645751953125,-0.5645751953125
445,-0.55694580078125,-0.5645751953125,-0.55694580078125,-0.55694580078125
446,-0.54931640625,-0.55694580078125,-0.54931640625,-0.54931640625
447,-0.54168701171875,-0.54931640625,-0.54168701171875,-0.54168701171875
448,-0.5340576171875,-0.54168701171875,-0.5340576171875,-0.5340576171875
449,-0.52642822265625,-0.5340576171875,-0.52642822265625,-0.52642822265625
450,-0.518798828125,-0.52642822265625,-0.518798828125,-0.518798828125
451,-0.51116943359375,-0.518798828125,-0.51116943359375,-0.51116943359375
452,-0.5035400390625,-0.51116943359375,-0.5035400390625,-0.5035400390625
453,-0.49591064453125,-0.5035400390625,-0.49591064453125,-0.49591064453125
454,-0.48828125,-0.49591064453125,-0.48828125,-0.48828125
455,-0.48065185546875,-0.48828125,-0.48065185546875,-0.48065185546875
456,-0.4730224609375,-0.48065185546875,-0.4730224609375,-0.4730224609375
457,-0.46539306640625,-0.4730224609375,-0.46539306640625,-0.46539306640625
458,-0.457763671875,-0.46539306640625,-0.457763671875,-0.457763671875
459,-0.45013427734375,-0.457763671875,-0.45013427734375,-0.45013427734375
460,-0.4425048828125,-0.45013427734375,-0.4425048828125,-0.4425048828125
461,-0.43487548828125,-0.4425048828125,-0.43487548828125,-0.43487548828125
462,-0.42724609375,-0.43487548828125,-0.42724609375,-0.42724609375
463,-0.41961669921875,-0.42724609375,-0.41961669921875,-0.41961669921875
464,-0.4119873046875,-0.41961669921875,-0.4119873046875,-0.4119873046875
465,-0.40435791015625,-0.4119873046875,-0.40435791015625,-0.40435791015625
466,-0.396728515625,-0.40435791015625,-0.396728515625,-0.396728515625
467,-0.38909912109375,-0.396728515625,-0.38909912109375,-0.38909912109375
468,-0.3814697265625,-0.38909912109375,-0.3814697265625,-0.3814697265625
469,-0.37384033203125,-0.3814697265625,-0.37384033203125,-0.37384033203125
470,-0.3662109375,-0.37384033203125,-0.3662109375,-0.3662109375
471,-0.35858154296875,-0.3662109375,-0.35858154296875,-0.35858154296875
472,-0.3509521484375,-0.35858154296875,-0.3509521484375,-0.3509521484375
473,-0.34332275390625,-0.3509521484375,-0.34332275390625,-0.34332275390625
474,-0.335693359375,-0.34332275390625,-0.335693359375,-0.335693359375
475,-0.32806396484375,-0.335693359375,-0.32806396484375,-0.32806396484375
476,-0.3204345703125,-0.32806396484375,-0.3204345703125,-0.3204345703125
477,-0.31280517578125,-0.3204345703125,-0.31280517578125,-0.31280517578125
478,-0.30517578125,-0.31280517578125,-0.30517578125,-0.30517578125
479,-0.29754638671875,-0.30517578125,-0.29754638671875,-0.29754638671875
480,-0.2899169921875,-0.29754638671875,-0.2899169921875,-0.2899169921875
481,-0.28228759765625,-0.2899169921875,-0.28228759765625,-0.28228759765625
482,-0.274658203125,-0.28228759765625,-0.274658203125,-0.274658203125
483,-0.26702880859375,-0.274658203125,-0.26702880859375,-0.26702880859375
484,-0.2593994140625,-0.26702880859375,-0.2593994140625,-0.2593994140625
485,-0.25177001953125,-0.2593994140625,-0.25177001953125,-0.25177001953125
486,-0.244140625,-0.25177001953125,-0.244140625,-0.244140625
487,-0.23651123046875,-0.244140625,-0.23651123046875,-0.23651123046875
488,-0.2288818359375,-0.23651123046875,-0.2288818359375,-0.2288818359375
489,-0.22125244140625,-0.2288818359375,-0.22125244140625,-0.22125244140625
490,-0.213623046875,-0.22125244140625,-0.213623046875,-0.213623046875
491,-0.20599365234375,-0.213623046875,-0.20599365234375,-0.20599365234375
492,-0.1983642578125,-0.20599365234375,-0.1983642578125,-0.1983642578125
493,-0.19073486328125,-0.1983642578125,-0.19073486328125,-0.19073486328125
494,-0.18310546875,-0.19073486328125,-0.18310546875,-0.18310546875
495,-0.17547607421875,-0.18310546875,-0.17547607421875,-0.17547607421875
496,-0.1678466796875,-0.17547607421875,-0.1678466796875,-0.1678466796875
497,-0.16021728515625,-0.1678466796875,-0.16021728515625,-0.16021728515625
498,-0.152587890625,-0.16021728515625,-0.152587890625,-0.152587890625
499,-0.14495849609375,-0.152587890625,-0.14495849609375,-0.14495849609375
500,-0.1373291015625,-0.14495849609375,-0.1373291015625,-0.1373291015625
501,-0.12969970703125,-0.1373291015625,-0.12969970703125,-0.12969970703125
502,-0.1220703125,-0.12969970703125,-0.1220703125,-0.1220703125
503,-0.11444091796875,-0.1220703125,-0.11444091796875,-0.11444091796875
504,-0.1068115234375,-0.11444091796875,-0.1068115234375,-0.1068115234375
505,-0.09918212890625,-0.1068115234375,-0.09918212890625,-0.09918212890625
506,-0.091552734375,-0.09918212890625,-0.091552734375,-0.091552734375
507,-0.08392333984375,-0.091552734375,-0.08392333984375,-0.08392333984375
508,-0.0762939453125,-0.08392333984375,-0.0762939453125,-0.0762939453125
509,-0.06866455078125,-0.0762939453125,-0.06866455078125,-0.06866455078125
510,-0.06103515625,-0.06866455078125,-0.06103515625,-0.06103515625
511,-0.05340576171875,-0.06103515625,-0.05340576171875,-0.05340576171875
512,-0.0457763671875,-0.05340576171875,-0.0457763671875,-0.0457763671875
513,-0.03814697265625,-0.0457763671875,-0.03814697265625,-0.03814697265625
514,-0.030517578125,-0.03814697265625,-0.030517578125,-0.030517578125
515,-0.02288818359375,-0.030517578125,-0.02288818359375,-0.02288818359375
516,-0.0152587890625,-0.02288818359375,-0.0152587890625,-0.0152587890625
517,-0.00762939453125,-0.0152587890625,-0.00762939453125,-0.00762939453125
518,0.0,-0.00762939453125,0.0,0.0
519,0.00762939453125,0.0,0.00762939453125,0.00762939453125
520,0.0152587890625,0.00762939453125,0.0152587890625,0.0152587890625
521,0.02288818359375,0.0152587890625,0.02288818359375,0.02288818359375
522,0.030517578125,0.02288818359375,0.030517578125,0.030517578125
523,0.03814697265625,0.030517578125,0.03814697265625,0.03814697265625
524,0.0457763671875,0.03814697265625,0.0457763671875,0.0457763671875
525,0.05340576171875,0.0457763671875,0.05340576171875,0.05340576171875
526,0.06103515625,0.05340576171875,0.06103515625,0.06103515625
527,0.06866455078125,0.06103515625,0.06866455078125,0.06866455078125
528,0.0762939453125,0.06866455078125,0.0762939453125,0.0762939453125
529,0.08392333984375,0.0762939453125,0.08392333984375,0.08392333984375
530,0.091552734375,0.08392333984375,0.091552734375,0.091552734375
531,0.09918212890625,0.091552734375,0.09918212890625,0.09918212890625
532,0.1068115234375,0.09918212890625,0.1068115234375,0.1068115234375
533,0.11444091796875,0.1068115234375,0.11444091796875,0.11444091796875
534,0.1220703125,0.11444091796875,0.1220703125,0.1220703125
535,0.12969970703125,0.1220703125,0.12969970703125,0.12969970703125
536,0.1373291015625,0.12969970703125,0.1373291015625,0.1373291015625
537,0.14495849609375,0.1373291015625,0.14495849609375,0.14495849609375
538,0.152587890625,0.14495849609375,0.152587890625,0.152587890625
539,0.16021728515625,0.152587890625,0.16021728515625,0.16021728515625
540,0.1678466796875,0.16021728515625,0.1678466796875,0.1678466796875
541,0.17547607421875,0.1678466796875,0.17547607421875,0.17547607421875
542,0.18310546875,0.17547607421875,0.18310546875,0.18310546875
543,0.19073486328125,0.18310546875,0.19073486328125,0.19073486328125
544,0.1983642578125,0.19073486328125,0.1983642578125,0.1983642578125
545,0.20599365234375,0.1983642578125,0.20599365234375,0.20599365234375
546,0.213623046875,0.20599365234375,0.213623046875,0.213623046875
547,0.22125244140625,0.213623046875,0.22125244140625,0.22125244140625
548,0.2288818359375,0.22125244140625,0.2288818359375,0.2288818359375
549,0.23651123046875,0.2288818359375,0.23651123046875,0.23651123046875
550,0.244140625,0.23651123046875,0.244140625,0.244140625
551,0.25177001953125,0.244140625,0.25177001953125,0.25177001953125
552,0.2593994140625,0.25177001953125,0.2593994140625,0.2593994140625
553,0.26702880859375,0.2593994140625,0.26702880859375,0.26702880859375
554,0.274658203125,0.26702880859375,0.274658203125,0.274658203125
555,0.28228759765625,0.274658203125,0.28228759765625,0.28228759765625
556,0.2899169921875,0.28228759765625,0.2899169921875,0.2899169921875
557,0.29754638671875,0.2899169921875,0.29754638671875,0.29754638671875
558,0.30517578125,0.29754638671875,0.30517578125,0.30517578125
559,0.31280517578125,0.30517578125,0.31280517578125,0.31280517578125
560,0.3204345703125,0.31280517578125,0.3204345703125,0.3204345703125
561,0.32806396484375,0.3204345703125,0.32806396484375,0.32806396484375
562,0.335693359375,0.32806396484375,0.335693359375,0.335693359375
563,0.34332275390625,0.335693359375,0.34332275390625,0.34332275390625
564,0.3509521484375,0.34332275390625,0.3509521484375,0.3509521484375
565,0.35858154296875,0.3509521484375,0.35858154296875,0.35858154296875
566,0.3662109375,0.35858154296875,0.3662109375,0.3662109375
567,0.37384033203125,0.3662109375,0.37384033203125,0.37384033203125
568,0.3814697265625,0.37384033203125,0.3814697265625,0.3814697265625
569,0.38909912109375,0.3814697265625,0.38909912109375,0.38909912109375
570,0.396728515625,0.38909912109375,0.396728515625,0.396728515625
571,0.40435791015625,0.396728515625,0.40435791015625,0.40435791015625
572,0.4119873046875,0.40435791015625,0.4119873046875,0.4119873046875
573,0.41961669921875,0.4119873046875,0.41961669921875,0.41961669921875
574,0.42724609375,0.41961669921875,0.42724609375,0.42724609375
575,0.43487548828125,0.42724609375,0.43487548828125,0.43487548828125
576,0.4425048828125,0.43487548828125,0.4425048828125,0.4425048828125
577,0.45013427734375,0.4425048828125,0.45013427734375,0.45013427734375
578,0.457763671875,0.45013427734375,0.457763671875,0.457763671875
579,0.46539306640625,0.457763671875,0.46539306640625,0.46539306640625
580,0.4730224609375,0.46539306640625,0.4730224609375,0.4730224609375
581,0.48065185546875,0.4730224609375,0.48065185546875,0.48065185546875
582,0.48828125,0.48065185546875,0.48828125,0.48828125
583,0.49591064453125,0.48828125,0.49591064453125,0.49591064453125
584,0.5035400390625,0.49591064453125,0.5035400390625,0.5035400390625
585,0.51116943359375,0.5035400390625,0.51116943359375,0.51116943359375
586,0.518798828125,0.51116943359375,0.518798828125,0.518798828125
587,0.52642822265625,0.518798828125,0.52642822265625,0.52642822265625
588,0.5340576171875,0.52642822265625,0.5340576171875,0.5340576171875
589,0.54168701171875,0.5340576171875,0.54168701171875,0.54168701171875
590,0.54931640625,0.54168701171875,0.54931640625,0.54931640625
591,0.55694580078125,0.54931640625,0.55694580078125,0.55694580078125
592,0.5645751953125,0.55694580078125,0.5645751953125,0.5645751953125
593,0.57220458984375,0.5645751953125,0.57220458984375,0.57220458984375
594,0.579833984375,0.57220458984375,0.579833984375,0.579833984375
595,0.58746337890625,0.579833984375,0.58746337890625,0.58746337890625
596,0.5950927734375,0.58746337890625,0.5950927734375,0.5950927734375
597,0.60272216796875,0.5950927734375,0.60272216796875,0.60272216796875
598,0.6103515625,0.60272216796875,0.6103515625,0.6103515625
599,0.61798095703125,0.6103515625,0.61798095703125,0.61798095703125
600,0.6256103515625,0.61798095703125,0.6256103515625,0.6256103515625
601,0.63323974609375,0.6256103515625,0.63323974609375,0.63323974609375
602,0.640869140625,0.63323974609375,0.640869140625,0.640869140625
603,0.64849853515625,0.640869140625,0.64849853515625,0.64849853515625
604,0.6561279296875,0.64849853515625,0.6561279296875,0.6561279296875
605,0.66375732421875,0.6561279296875,0.66375732421875,0.66375732421875
606,0.67138671875,0.66375732421875,0.67138671875,0.67138671875
607,0.67901611328125,0.67138671875,0.67901611328125,0.67901611328125
608,0.6866455078125,0.67901611328125,0.6866455078125,0.6866455078125
609,0.69427490234375,0.6866455078125,0.69427490234375,0.69427490234375
610,0.701904296875,0.69427490234375,0.701904296875,0.701904296875
611,0.70953369140625,0.701904296875,0.70953369140625,0.70953369140625
612,0.7171630859375,0.70953369140625,0.7171630859375,0.7171630859375
613,0.72479248046875,0.7171630859375,0.72479248046875,0.72479248046875
614,0.732421875,0.72479248046875,0.732421875,0.732421875
615,0.74005126953125,0.732421875,0.74005126953125,0.74005126953125
616,0.7476806640625,0.74005126953125,0.7476806640625,0.7476806640625
617,0.75531005859375,0.7476806640625,0.75531005859375,0.75531005859375
618,0.762939453125,0.75531005859375,0.762939453125,0.762939453125
619,0.77056884765625,0.762939453125,0.77056884765625,0.77056884765625
620,0.7781982421875,0.77056884765625,0.7781982421875,0.7781982421875
621,0.78582763671875,0.7781982421875,0.78582763671875,0.78582763671875
622,0.79345703125,0.78582763671875,0.79345703125,0.79345703125
623,0.80108642578125,0.79345703125,0.80108642578125,0.80108642578125
624,0.8087158203125,0.80108642578125,0.8087158203125,0.8087158203125
625,0.81634521484375,0.8087158203125,0.81634521484375,0.81634521484375
626,0.823974609375,0.81634521484375,0.823974609375,0.823974609375
627,0.83160400390625,0.823974609375,0.83160400390625,0.83160400390625
628,0.8392333984375,0.83160400390625,0.8392333984375,0.8392333984375
629,0.84686279296875,0.8392333984375,0.84686279296875,0.84686279296875
630,0.8544921875,0.84686279296875,0.8544921875,0.8544921875
631,0.86212158203125,0.8544921875,0.86212158203125,0.86212158203125
632,0.8697509765625,0.86212158203125,0.8697509765625,0.8697509765625
633,0.87738037109375,0.8697509765625,0.87738037109375,0.87738037109375
634,0.885009765625,0.87738037109375,0.885009765625,0.885009765625
635,0.89263916015625,0.885009765625,0.89263916015625,0.89263916015625
636,0.9002685546875,0.89263916015625,0.9002685546875,0.9002685546875
637,0.90789794921875,0.9002685546875,0.90789794921875,0.90789794921875
638,0.91552734375,0.90789794921875,0.91552734375,0.91552734375
639,0.92315673828125,0.91552734375,0.92315673828125,0.92315673828125
640,0.9307861328125,0.92315673828125,0.9307861328125,0.9307861328125
641,0.93841552734375,0.9307861328125,0.93841552734375,0.93841552734375
642,0.946044921875,0.93841552734375,0.946044921875,0.946044921875
643,0.95367431640625,0.946044921875,0.95367431640625,0.95367431640625
644,0.9613037109375,0.95367431640625,0.9613037109375,0.9613037109375
645,0.96893310546875,0.9613037109375,0.96893310546875,0.96893310546875
646,0.9765625,0.96893310546875,0.9765625,0.9765625
647,0.98419189453125,0.9765625,0.98419189453125,0.98419189453125
648,0.9918212890625,0.98419189453125,0.9918212890625,0.9918212890625
649,0.99945068359375,0.9918212890625,0.99945068359375,0.99945068359375
650,1.007080078125,0.99945068359375,1.007080078125,1.007080078125
651,1.01470947265625,1.007080078125,1.01470947265625,1.01470947265625
652,1.0223388671875,1.01470947265625,1.0223388671875,1.0223388671875
653,1.02996826171875,1.0223388671875,1.02996826171875,1.02996826171875
654,1.03759765625,1.02996826171875,1.03759765625,1.03759765625
655,1.04522705078125,1.03759765625,1.04522705078125,1.04522705078125
656,1.0528564453125,1.04522705078125,1.0528564453125,1.0528564453125
657,1.06048583984375,1.0528564453125,1.06048583984375,1.06048583984375
658,1.068115234375,1.06048583984375,1.068115234375,1.068115234375
659,1.07574462890625,1.068115234375,1.07574462890625,1.07574462890625
660,1.0833740234375,1.07574462890625,1.0833740234375,1.0833740234375
661,1.09100341796875,1.0833740234375,1.09100341796875,1.09100341796875
662,1.0986328125,1.09100341796875,1.0986328125,1.0986328125
663,1.10626220703125,1.0986328125,1.10626220703125,1.10626220703125
664,1.1138916015625,1.10626220703125,1.1138916015625,1.1138916015625
665,1.12152099609375,1.1138916015625,1.12152099609375,1.12152099609375
666,1.129150390625,1.12152099609375,1.129150390625,1.129150390625
667,1.13677978515625,1.129150390625,1.13677978515625,1.13677978515625
668,1.1444091796875,1.13677978515625,1.1444091796875,1.1444091796875
669,1.15203857421875,1.1444091796875,1.15203857421875,1.15203857421875
670,1.15966796875,1.15203857421875,1.15966796875,1.15966796875
671,1.16729736328125,1.15966796875,1.16729736328125,1.16729736328125
672,1.1749267578125,1.16729736328125,1.1749267578125,1.1749267578125
673,1.18255615234375,1.1749267578125,1.18255615234375,1.18255615234375
674,1.190185546875,1.18255615234375,1.190185546875,1.190185546875
675,1.19781494140625,1.190185546875,1.19781494140625,1.19781494140625
676,1.2054443359375,1.19781494140625,1.2054443359375,1.2054443359375
677,1.21307373046875,1.2054443359375,1.21307373046875,1.21307373046875
678,1.220703125,1.21307373046875,1.220703125,1.220703125
679,1.22833251953125,1.220703125,1.22833251953125,1.22833251953125
680,1.2359619140625,1.22833251953125,1.2359619140625,1.2359619140625
681,1.24359130859375,1.2359619140625,1.24359130859375,1.24359130859375
682,1.251220703125,1.24359130859375,1.251220703125,1.251220703125
683,1.25885009765625,1.251220703125,1.25885009765625,1.25885009765625
684,1.2664794921875,1.25885009765625,1.2664794921875,1.2664794921875
685,1.27410888671875,1.2664794921875,1.27410888671875,1.27410888671875
686,1.28173828125,1.27410888671875,1.28173828125,1.28173828125
687,1.28936767578125,1.28173828125,1.28936767578125,1.28936767578125
688,1.2969970703125,1.28936767578125,1.2969970703125,1.2969970703125
689,1.30462646484375,1.2969970703125,1.30462646484375,1.30462646484375
690,1.312255859375,1.30462646484375,1.312255859375,1.312255859375
691,1.31988525390625,1.312255859375,1.31988525390625,1.31988525390625
692,1.3275146484375,1.31988525390625,1.3275146484375,1.3275146484375
693,1.33514404296875,1.3275146484375,1.33514404296875,1.33514404296875
694,1.3427734375,1.33514404296875,1.3427734375,1.3427734375
695,1.35040283203125,1.3427734375,1.35040283203125,1.35040283203125
696,1.3580322265625,1.35040283203125,1.3580322265625,1.3580322265625
697,1.36566162109375,1.3580322265625,1.36566162109375,1.36566162109375
698,1.373291015625,1.36566162109375,1.373291015625,1.373291015625
699,1.38092041015625,1.373291015625,1.38092041015625,1.38092041015625
700,1.3885498046875,1.38092041015625,1.3885498046875,1.3885498046875
701,1.39617919921875,1.3885498046875,1.39617919921875,1.39617919921875
702,1.40380859375,1.39617919921875,1.40380859375,1.40380859375
703,1.41143798828125,1.40380859375,1.41143798828125,1.41143798828125
704,1.4190673828125,1.41143798828125,1.4190673828125,1.4190673828125
705,1.42669677734375,1.4190673828125,1.42669677734375,1.42669677734375
706,1.434326171875,1.42669677734375,1.434326171875,1.434326171875
707,1.44195556640625,1.434326171875,1.44195556640625,1.44195556640625
708,1.4495849609375,1.44195556640625,1.4495849609375,1.4495849609375
709,1.45721435546875,1.4495849609375,1.45721435546875,1.45721435546875
710,1.46484375,1.45721435546875,1.46484375,1.46484375
711,1.47247314453125,1.46484375,1.47247314453125,1.47247314453125
712,1.4801025390625,1.47247314453125,1.4801025390625,1.4801025390625
713,1.48773193359375,1.4801025390625,1.48773193359375,1.48773193359375
714,1.495361328125,1.48773193359375,1.495361328125,1.495361328125
715,1.50299072265625,1.495361328125,1.50299072265625,1.50299072265625
716,1.5106201171875,1.50299072265625,1.5106201171875,1.5106201171875
717,1.51824951171875,1.5106201171875,1.51824951171875,1.51824951171875
718,1.52587890625,1.51824951171875,1.52587890625,1.52587890625
719,1.53350830078125,1.52587890625,1.53350830078125,1.53350830078125
720,1.5411376953125,1.53350830078125,1.5411376953125,1.5411376953125
721,1.54876708984375,1.5411376953125,1.54876708984375,1.54876708984375
722,1.556396484375,1.54876708984375,1.556396484375,1.556396484375
723,1.56402587890625,1.556396484375,1.56402587890625,1.56402587890625
724,1.5716552734375,1.56402587890625,1.5716552734375,1.5716552734375
725,1.57928466796875,1.5716552734375,1.57928466796875,1.57928466796875
726,1.5869140625,1.57928466796875,1.5869140625,1.5869140625
727,1.59454345703125,1.5869140625,1.59454345703125,1.59454345703125
728,1.6021728515625,1.59454345703125,1.6021728515625,1.6021728515625
729,1.60980224609375,1.6021728515625,1.60980224609375,1.60980224609375
730,1.617431640625,1.60980224609375,1.617431640625,1.617431640625
731,1.62506103515625,1.617431640625,1.62506103515625,1.62506103515625
732,1.6326904296875,1.62506103515625,1.6326904296875,1.6326904296875
733,1.64031982421875,1.6326904296875,1.64031982421875,1.64031982421875
734,1.64794921875,1.64031982421875,1.64794921875,1.64794921875
735,1.65557861328125,1.64794921875,1.65557861328125,1.65557861328125
736,1.6632080078125,1.65557861328125,1.6632080078125,1.6632080078125
737,1.67083740234375,1.6632080078125,1.67083740234375,1.67083740234375
738,1.678466796875,1.67083740234375,1.678466796875,1.678466796875
739,1.68609619140625,1.678466796875,1.68609619140625,1.68609619140625
740,1.6937255859375,1.68609619140625,1.6937255859375,1.6937255859375
741,1.70135498046875,1.6937255859375,1.70135498046875,1.70135498046875
742,1.708984375,1.70135498046875,1.708984375,1.708984375
743,1.71661376953125,1.708984375,1.71661376953125,1.71661376953125
744,1.7242431640625,1.71661376953125,1.7242431640625,1.7242431640625
745,1.73187255859375,1.7242431640625,1.73187255859375,1.73187255859375
746,1.739501953125,1.73187255859375,1.739501953125,1.739501953125
747,1.74713134765625,1.739501953125,1.74713134765625,1.74713134765625
748,1.7547607421875,1.74713134765625,1.7547607421875,1.7547607421875
749,1.76239013671875,1.7547607421875,1.76239013671875,1.76239013671875
750,1.77001953125,1.76239013671875,1.77001953125,1.77001953125
751,1.77764892578125,1.77001953125,1.77764892578125,1.77764892578125
752,1.7852783203125,1.77764892578125,1.7852783203125,1.7852783203125
753,1.79290771484375,1.7852783203125,1.79290771484375,1.79290771484375
754,1.800537109375,1.79290771484375,1.800537109375,1.800537109375
755,1.80816650390625,1.800537109375,1.80816650390625,1.80816650390625
756,1.8157958984375,1.80816650390625,1.8157958984375,1.8157958984375
757,1.82342529296875,1.8157958984375,1.82342529296875,1.82342529296875
758,1.8310546875,1.82342529296875,1.8310546875,1.8310546875
759,1.83868408203125,1.8310546875,1.83868408203125,1.83868408203125
760,1.8463134765625,1.83868408203125,1.8463134765625,1.8463134765625
761,1.85394287109375,1.8463134765625,1.85394287109375,1.85394287109375
762,1.861572265625,1.85394287109375,1.861572265625,1.861572265625
763,1.86920166015625,1.861572265625,1.86920166015625,1.86920166015625
764,1.8768310546875,1.86920166015625,1.8768310546875,1.8768310546875
765,1.88446044921875,1.8768310546875,1.88446044921875,1.88446044921875
766,1.89208984375,1.88446044921875,1.89208984375,1.89208984375
767,1.89971923828125,1.89208984375,1.89971923828125,1.89971923828125
768,1.9073486328125,1.89971923828125,1.9073486328125,1.9073486328125
769,1.91497802734375,1.9073486328125,1.91497802734375,1.91497802734375
770,1.922607421875,1.91497802734375,1.922607421875,1.922607421875
771,1.93023681640625,1.922607421875,1.93023681640625,1.93023681640625
772,1.9378662109375,1.93023681640625,1.9378662109375,1.9378662109375
773,1.94549560546875,1.9378662109375,1.94549560546875,1.94549560546875
774,1.953125,1.94549560546875,1.953125,1.953125
775,1.96075439453125,1.953125,1.96075439453125,1.96075439453125
776,1.9683837890625,1.96075439453125,1.9683837890625,1.9683837890625
777,1.97601318359375,1.9683837890625,1.97601318359375,1.97601318359375
778,1.983642578125,1.97601318359375,1.983642578125,1.983642578125
779,1.99127197265625,1.983642578125,1.99127197265625,1.99127197265625
780,1.9989013671875,1.99127197265625,1.9989013671875,1.9989013671875
781,2.00653076171875,1.9989013671875,2.00653076171875,2.00653076171875
782,2.01416015625,2.00653076171875,2.01416015625,2.01416015625
783,2.02178955078125,2.01416015625,2.02178955078125,2.02178955078125
